"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"华智教育网","http://mp.weixin.qq.com/s?__biz=MzA5NTUwMDQ3Mg==&mid=209083438&idx=5&sn=8e6a0d6e5c8cde225a56dec4f603a489&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/CLZqdnqUNAH70HqFgwLEA3sy9dEVCNho3Gs4LK1SAxmAtNbwU6EfV6bwV6LDRC6hwqFZzYIelicKSdQwAsFw5nQ/0?wx_fmt=jpeg","gh_d24411723109","http://www.huazhiedu.com/ExamsContent_10425.aspx#rd","【校招开始啦】中国银联2016年度校园招聘公告","null","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTUwMDQ3Mg==","2015-09-04","N","无作者"
"深圳实习狗","http://mp.weixin.qq.com/s?__biz=MzA3NzkzODE3MQ==&mid=216430173&idx=2&sn=47f1050f4f0292d5a073189faa01aaba&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sWQc0ibjplsFaqicjFcU4ojFCUY2G0ZcfpOOsWhUL85zSlN7umvQSkpfMibbrSFYiaV0weoK31JcpUdA7vUicmpiabQg/0?wx_fmt=jpeg","gh_2c78d8f1b975","","【校招】工商银行深圳分行 2016年校园招聘大使招聘","“校园招聘大使”旨在邀请优秀学子通过参与深圳工行2016校园招聘工作，了解深圳工行，学习高效工作流程，体验一","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NzkzODE3MQ==","2015-09-04","N","无作者"
"i实习","http://mp.weixin.qq.com/s?__biz=MzA3NzkzODE3MQ==&mid=216430173&idx=2&sn=47f1050f4f0292d5a073189faa01aaba&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SSWQVLic3sjYicZbxj4iaYp5XYSazKcjB8BWHe3cTYyjpq19hRiaSxgw9bgFicMicUAgibvg8fDTRkoGRRUrFAlageRkw/0?wx_fmt=jpeg","gh_2c78d8f1b975","","【校招】工商银行深圳分行 2016年校园招聘大使招聘","“校园招聘大使”旨在邀请优秀学子通过参与深圳工行2016校园招聘工作，了解深圳工行，学习高效工作流程，体验一","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NzkzODE3MQ==","2015-09-04","N","无作者"
"Offering","http://mp.weixin.qq.com/s?__biz=MjM5MjE4NDcxNg==&mid=216013141&idx=1&sn=19de85b096bb184a621df8bd34a840f4&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SN7rgNDzZPiaM0A60uDlAqJswgJcaibQ8cs1N1bJAl8NLPasKouC7k6gaA7mCvVzMsnNyED1OgibLsV8324Aoq7OA/0?wx_fmt=jpeg","gh_23c1eed8489a","http://www.dearsamsung.com.cn/SchoolJob/#rd","【校招】三星2016校园招聘启动，触碰机遇，星耀未来!","我是萌萌哒小i君你的欢乐，我的幸福昨天的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjE4NDcxNg==","2015-09-04","N",""
"大牛求职帮","http://mp.weixin.qq.com/s?__biz=MjM5MjE4NDcxNg==&mid=216013141&idx=1&sn=19de85b096bb184a621df8bd34a840f4&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/XRcT8AcsEZpGDjVBcwdzgVW2dqQ6skCz8yJWQGbAe4tLVZgk4fEk7tr5nZIWynQrIYoFR02AV2vCpTmBGNeUIg/0?wx_fmt=jpeg","gh_23c1eed8489a","http://www.dearsamsung.com.cn/SchoolJob/#rd","【校招】三星2016校园招聘启动，触碰机遇，星耀未来!","我是萌萌哒小i君你的欢乐，我的幸福昨天的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjE4NDcxNg==","2015-09-04","N",""
"中财蹦豆","http://mp.weixin.qq.com/s?__biz=MzAxMzU1ODQxNA==&mid=210034750&idx=1&sn=e20a3621746e8bb729ca2c919f7b3eb8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/u2DBJ3kaBfGzWcFfNkXByWMlZfWh3N3MhYNrEDpWtTD31z5BtHNqKUzJFbniarUqAk7sHfmUkRiaLLwaZia6lcdHA/0?wx_fmt=jpeg","gh_85def27718d4","","【校招】十大名企招聘时间汇总表，百度、华为、腾讯三大BAT等你来挑战！","2016年校招汇总及名企招聘时间表，各种干货信息，赶紧收藏备用吧！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMzU1ODQxNA==","2015-09-04","N","无作者"
"复旦大学联合利华俱乐部","http://mp.weixin.qq.com/s?__biz=MzAxMzU1ODQxNA==&mid=210034750&idx=1&sn=e20a3621746e8bb729ca2c919f7b3eb8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nJuYF24Lp6b9hTqrPLqz6iaSiaYicYPurl9jSkB1AjCuAEvLiaOw6D5GVmampvl5Bh1uqWpLdVXLe7FagMvy5zRBXQ/0?wx_fmt=jpeg","gh_85def27718d4","","【校招】十大名企招聘时间汇总表，百度、华为、腾讯三大BAT等你来挑战！","2016年校招汇总及名企招聘时间表，各种干货信息，赶紧收藏备用吧！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMzU1ODQxNA==","2015-09-04","N","无作者"
"复旦大学联合利华俱乐部","http://mp.weixin.qq.com/s?__biz=MzA5ODI5NTY4Mw==&mid=208164024&idx=1&sn=5e6530c4a81a26b9f652beec04ccdc0f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nJuYF24Lp6b9hTqrPLqz6iaSiaYicYPurl9KfxjytTibnu2f3ybARYGvwIQq9iaqc5pjmBrsjWib9ribrrvtp66pzAhqg/0?wx_fmt=jpeg","gh_8883ee3db2cf","","校招进BAT 产品岗究竟多难？","文 / 赵天一校招进BAT当产品，其实并不难，但是有个前提：你要提前做好准备。我说说进入BAT的几个阶段以及","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODI5NTY4Mw==","2015-09-04","N","无作者"
"招聘360","http://mp.weixin.qq.com/s?__biz=MzA5ODI5NTY4Mw==&mid=208164024&idx=1&sn=5e6530c4a81a26b9f652beec04ccdc0f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/zUEsRDiaZicJicPx5mlyJJMNqyprJ9XQ6gBL7eU2SoESq19IGwyvXvbAMcYA39z8v7JdyqIpQ5gCZoSdhpiaHFnyrA/0?wx_fmt=jpeg","gh_8883ee3db2cf","","校招进BAT 产品岗究竟多难？","文 / 赵天一校招进BAT当产品，其实并不难，但是有个前提：你要提前做好准备。我说说进入BAT的几个阶段以及","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODI5NTY4Mw==","2015-09-04","N","无作者"
"UniCareer","http://mp.weixin.qq.com/s?__biz=MzA3OTY2NzcwMA==&mid=209031779&idx=3&sn=d017689ba69b921f78f447f1ab31f5dc&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/tN1blB6ujNX1Ad7uTUOSPbHIXaSmQVwcsgOJVONHLUibTdQ22khS4j8aIHfr2AC8IkK2NkZd12LEd1vnJEbicNuw/0?wx_fmt=jpeg","gh_beba7eb64cde","","【校招】德勤、腾讯、LinkedIn、英特尔、京东、网易等","2016德勤中国校园招聘网申地址：http://www2.deloitte.com/cn/zh/pages/","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTY2NzcwMA==","2015-09-04","N","无作者"
"面试指南针","http://mp.weixin.qq.com/s?__biz=MzAwMDE2NzIxMw==&mid=215244531&idx=1&sn=7d2e8083dbe61803247bbf4e80c2e5ee&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaZrw7gOsBkuxMevv6rpXdmd1NbOID5y5Dg5GF9knHA727vYYnlLcicqhr9DicEKNNd2ZZv3PAMLoogsvzSwueKoA/0?wx_fmt=jpeg","gh_272e236a0fde","http://mp.weixin.qq.com/s?__biz=MzA4MDc2Mzc4NA==&mid=208072235&idx=1&sn=1cf74c13a02f4937d91b8b30e2e9d103&scene=1&srcid=0902nU7YgjS3z7tQIS37j7cL#rd","【校招季】腾讯产培生之旅","腾讯笔试就在眼前，小编今天为大家带来了一篇腾讯产培生的面经（包括笔试），希望大家都能顺利通关。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDE2NzIxMw==","2015-09-04","N","Frank"
"实习小助手","http://mp.weixin.qq.com/s?__biz=MzA5MzA1Nzg3OA==&mid=209933335&idx=1&sn=9fe212d17bd294c8572ea3ccf5969d63&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Q3EXOw0g19CMnWgsBceaSmzlbz5icJ93Ebv0xsfa1yYmSgT2stdd8eDicaNfYTAs17gEctPeSKGicXHv3DOP9tUAA/0?wx_fmt=jpeg","gh_2ecc683acb52","","【唯品会】校招项目实习生招聘","点击上方关注实习小助手↑↑↑↑↑↑当前共有24167位广州高校在校生关注加实习群请先加志学师兄微信：xjh2","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MzA1Nzg3OA==","2015-09-05","N","志学师兄"
"帮你实习","http://mp.weixin.qq.com/s?__biz=MzA5MzA1Nzg3OA==&mid=209933335&idx=1&sn=9fe212d17bd294c8572ea3ccf5969d63&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/J2ctCbxOIw1XrmllicwciaworuhHXvkN4lvyRrTmWmaicU2UZq3vFdJvJz1eleKho8icoTxHSTibgqaeZkRZ3HZhm7w/0?wx_fmt=jpeg","gh_2ecc683acb52","","【唯品会】校招项目实习生招聘","点击上方关注实习小助手↑↑↑↑↑↑当前共有24167位广州高校在校生关注加实习群请先加志学师兄微信：xjh2","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MzA1Nzg3OA==","2015-09-05","N","志学师兄"
"南大好工作","http://mp.weixin.qq.com/s?__biz=MzAwNDA4NTM2OQ==&mid=209969592&idx=1&sn=4d448e7592a5a24fc43f8c10aea28639&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HIjoSavickuaWMFAWqibQicMleLKMeNarqbicqCWaNeKVY5ibQgPuhsoOewx3J5wPoVJqsSdwHiaibd9beHZTImibxs8iaw/0?wx_fmt=jpeg","gh_21d210bf02b6","","苏州肯耐珂萨校招要求","[实习小鲜肉，提前拿offer] 你这么有实力 快来加入KNX 赶紧把你的简历投递至：nancymu@knx","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNDA4NTM2OQ==","2015-09-05","N","无作者"
"晨星成长计划","http://mp.weixin.qq.com/s?__biz=MzAwNDA4NTM2OQ==&mid=209969592&idx=1&sn=4d448e7592a5a24fc43f8c10aea28639&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/UDDuKDbCIibe3sqn50rh30BSvUWSgmQ3fezRJHzpUMHtJvZUdRXzSpoe7WGxbOU5cvQuP4A8Ik2b5y5JTiaUl6ww/0?wx_fmt=jpeg","gh_21d210bf02b6","","苏州肯耐珂萨校招要求","[实习小鲜肉，提前拿offer] 你这么有实力 快来加入KNX 赶紧把你的简历投递至：nancymu@knx","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNDA4NTM2OQ==","2015-09-05","N","无作者"
"亿邦动力网","http://mp.weixin.qq.com/s?__biz=MzAxNjI1MTMwNQ==&mid=211665163&idx=2&sn=d450a323169eaa2ee31c031e0c512bd5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/jA9D2urGeNEJU0b6CSftbgI23xT1NvRLE0Ebe02oEbJL8WvFkQKPNasmgXdDEdobdLNU1vnTL0IrPtlsuibxQxw/0?wx_fmt=jpeg","gh_79db24f9e420","","内推 | 网易游戏2016校招","本条内容由南大校友提供，在此致以诚挚的谢意。网易游戏2016校招持续扩招！ 招聘需求变幻莫测，有梦少年，够胆","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNjI1MTMwNQ==","2015-09-04","N","无作者"
"JobsminerHK","http://mp.weixin.qq.com/s?__biz=MzAxNjI1MTMwNQ==&mid=211665163&idx=2&sn=d450a323169eaa2ee31c031e0c512bd5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nNib7C1y7E8ZfKdrpChmb4hiadshkgYMRwOqq9OaUrmicaRQQKUyXaKfXQtGRoQD1aMZHOB4h3Fibia5iapBXvTwxicHA/0?wx_fmt=jpeg","gh_79db24f9e420","","内推 | 网易游戏2016校招","本条内容由南大校友提供，在此致以诚挚的谢意。网易游戏2016校招持续扩招！ 招聘需求变幻莫测，有梦少年，够胆","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNjI1MTMwNQ==","2015-09-04","N","无作者"
"立知","http://mp.weixin.qq.com/s?__biz=MzAwODM2NDk2OQ==&mid=208599155&idx=1&sn=a603c9abc6737b5fee67e2c9d2e429bc&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/XbEoibnqN2egib5IQQv4zJ8Lm9MVnEYhFOzeXnksXiboUrgp86tGHX3wWIgU2CYmxseGlBggUmEvpFTrJoeRWzoHQ/0?wx_fmt=jpeg","gh_39c88775b840","","【腾讯求职专题】腾讯校招哪家强  历年笔试真题大放送！","腾讯2016校园招聘明天就要开始了，俗话说临阵磨枪、不快也光，想知企鹅都爱出什么题吗？赶快点击看看吧！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwODM2NDk2OQ==","2015-09-04","N","无作者"
"职人圈","http://mp.weixin.qq.com/s?__biz=MzAwODM2NDk2OQ==&mid=208599155&idx=1&sn=a603c9abc6737b5fee67e2c9d2e429bc&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/OZiczgRVkSV269u4icV7sf1IjJwib5HmtyMgSDOVKcrxxibxocxREMKpASER4p7icvsoEj9wuCAYPP4UZBflicEia78Gw/0?wx_fmt=jpeg","gh_39c88775b840","","【腾讯求职专题】腾讯校招哪家强  历年笔试真题大放送！","腾讯2016校园招聘明天就要开始了，俗话说临阵磨枪、不快也光，想知企鹅都爱出什么题吗？赶快点击看看吧！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwODM2NDk2OQ==","2015-09-04","N","无作者"
"和君新三板研究和服务中心","http://mp.weixin.qq.com/s?__biz=MjM5NjAxNDE2MA==&mid=210087314&idx=3&sn=92aed521ef7dc88a0e76caf5075465dd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/wFVq0a6sZfDW0Rj2aGAIKa98Qtywa0Qka4LCFTGhh3f3MObqSiawO3V3OMk64sPaaKNuobUDqD7ibaiaoyGq6xBmw/0?wx_fmt=jpeg","gh_67c3d77f8dd9","http://mp.aiweibang.com/m/u/375/a#rd","阿里大幅缩减校招名额：从3000人砍到了400人","<U+FEFF><U+FEFF><U+FEFF><U+FEFF>亿邦动力网 电商新闻门户现在内推渠道已经占用了一部分的名额，阿里800-1000人规模的暑期实习生，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjAxNDE2MA==","2015-09-04","N","36氪"
"绍兴壹道壹","http://mp.weixin.qq.com/s?__biz=MzAxMTI2NjA5Nw==&mid=210928685&idx=1&sn=e445c6e8118ad8dc4fac3f15efe53537&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/j2VqhRZkOkx3zqZ6ZX90QFPUSZ5vmw99e8AjGdQtmzRu4uZ1RbVgTMJ67jRQNHoz9usf5odjicBGFSib3xgq5Lxw/0?wx_fmt=jpeg","gh_b5729b509515","","【电商新闻】阿里大幅缩减校招名额 创业公司受益","阿里大幅缩减校招名额 创业公司受益近日阿里巴巴校园招聘发布了一则最新的通知：我们非常抱歉地通知：由于集团人才","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMTI2NjA5Nw==","2015-09-04","N","墨小梵"
