公众号名称,文章链接,文章配图,公众号初始id,原文链接,文章标题,朋友圈描述,公众号二维码,日期,是否原创,文章作者
华普天健会计师事务所,http://mp.weixin.qq.com/s?__biz=MzA3MjQ0Njc3Mg==&mid=210724541&idx=1&sn=4e3fe2979139bafe2f976bb9c573457c&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/IFmVdQVfSNPozriapMPibqhwTmz0bicIGJ4Halvb033DVBZAJWiaF8YTlCJFeUibgFuTSic8GaFlXsH2gqDibNkXvLfPA/0?wx_fmt=jpeg,gh_78249f171e25,,【2016校招】华普天健2016年校招第一站—合肥工业大学,        一、校园招聘时间、地点        时间：2015年9月21日15：00        地,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MjQ0Njc3Mg==,2015/9/17,N,无作者
北森,http://mp.weixin.qq.com/s?__biz=MjM5NTgxMDUyMA==&mid=381495664&idx=1&sn=fa693888ef05e1c91107668ca61b18fe&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/n1SReEhnvukK2GysEcW6yytiaocibbObG38WeNicJSZVcNice8PJOsm6UUf8vmC2JkqxXkcN02WxeJSKcK5DzVXEoQ/0?wx_fmt=jpeg,gh_33aef81d30ea,http://www.beisen.com/datadetail/146.html#rd,"校招报告丨50.1%的职位发布在9月,企业门户的效果远超传统招聘网站",最近各大企业陆陆续续启动了校招，我们也马不停蹄地为大家从时间规划、招聘信息传播、测评工具的运用等方面盘点了校招的数据，希望能给HR们一些有价值的建议。,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTgxMDUyMA==,2015/9/17,N,人才管理SaaS
深圳实习吧,http://mp.weixin.qq.com/s?__biz=MjM5NTgxMDUyMA==&mid=381495664&idx=1&sn=fa693888ef05e1c91107668ca61b18fe&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0WYkiclQqluPgbSB6jF1hLQlphyxN8zIe71qxZ5fuvXWNtDRK43tLnI1riaeUR0OJUS5qPzwtjT3DHVZKE1PicJlQ/0?wx_fmt=jpeg,gh_33aef81d30ea,http://www.beisen.com/datadetail/146.html#rd,"校招报告丨50.1%的职位发布在9月,企业门户的效果远超传统招聘网站",最近各大企业陆陆续续启动了校招，我们也马不停蹄地为大家从时间规划、招聘信息传播、测评工具的运用等方面盘点了校招的数据，希望能给HR们一些有价值的建议。,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTgxMDUyMA==,2015/9/17,N,人才管理SaaS
银行直通车,http://mp.weixin.qq.com/s?__biz=MjM5Mjc4NzkyNw==&mid=209643617&idx=2&sn=a68624cc2b11ee0abdffa45e122784d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4PAKwkicKbmBsYpAnvvYicOjD72wDXtS4dGMCzrdibBW9bV7m9iaZJVfES3sKtv71HPc5vuu1I7Nb1ZvuqG3SAfdSA/0?wx_fmt=jpeg,gh_d434a764ff14,http://campus.51job.com/colgate2016/1-1.htm#rd,校招 | 2016高露洁校园招聘,公司简介成立于1806年，威廉·高露洁以自己的名字注册了一家公司，以生产牙膏开始事业。1890年，高露洁走出,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Mjc4NzkyNw==,2015/9/17,N,无作者
沈阳公考之家,http://mp.weixin.qq.com/s?__biz=MjM5Mjc4NzkyNw==&mid=209643617&idx=2&sn=a68624cc2b11ee0abdffa45e122784d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/2LxIoicTU1n8xRpPT8Yl0SVU9lZIb5XOSHTq3mMNCwTz3UFibnyVZZrXmMsRhs1p3xnW9q17HkKsHMMMCicgLb9zQ/0?wx_fmt=jpeg,gh_d434a764ff14,http://campus.51job.com/colgate2016/1-1.htm#rd,校招 | 2016高露洁校园招聘,公司简介成立于1806年，威廉·高露洁以自己的名字注册了一家公司，以生产牙膏开始事业。1890年，高露洁走出,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Mjc4NzkyNw==,2015/9/17,N,无作者
深圳实习吧,http://mp.weixin.qq.com/s?__biz=MjM5OTYxMTIyMA==&mid=211965757&idx=1&sn=cbd6090e36decd328d769545d3e557a0&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0WYkiclQqluPgbSB6jF1hLQlphyxN8zIeBNTYDE6rm0KypBbJU26yHMYcDmxupQicOsJqpowZSxw1oZoOcwKDzQg/0?wx_fmt=jpeg,gh_fd8ca817bf5a,http://ha.hongxin.org/html/11726.html#rd,校招须知 | 招商银行企业文化,校招须知 | 招商银行企业文化1、招商银行标志和含义　　招商银行以英文字母C、M、B为基本设计元素，立足招行,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTYxMTIyMA==,2015/9/17,N,无作者
长沙实习吧,http://mp.weixin.qq.com/s?__biz=MjM5OTYxMTIyMA==&mid=211965757&idx=1&sn=cbd6090e36decd328d769545d3e557a0&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/mhW1RCQnfsZich3AcOCLicKibWBFibOOhZj9ZWNBBiabicjZplPQcfyFFrTia8zE5Gia7yc7D5xHGJVslVAiaiaJSfZ5JMTA/0?wx_fmt=jpeg,gh_fd8ca817bf5a,http://ha.hongxin.org/html/11726.html#rd,校招须知 | 招商银行企业文化,校招须知 | 招商银行企业文化1、招商银行标志和含义　　招商银行以英文字母C、M、B为基本设计元素，立足招行,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTYxMTIyMA==,2015/9/17,N,无作者
长沙实习吧,http://mp.weixin.qq.com/s?__biz=MzAxNTIyNDc1Nw==&mid=208890220&idx=5&sn=7e04cadeb28e3f3a7dd5c772bad388ac&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/mhW1RCQnfsZich3AcOCLicKibWBFibOOhZj9VPOdQkSaTuNqicZpSeSYoaRIjvRAq7HibUXJOGJcIxwk5tHMXDrPcyFA/0?wx_fmt=jpeg,gh_2fa920adebab,http://www.jinrongren.net/zt/2016mokao/#rd,银行校招全真免费模考,活动详细点击原文链接查看,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNTIyNDc1Nw==,2015/9/17,N,无作者
西安实习吧,http://mp.weixin.qq.com/s?__biz=MzAxNTIyNDc1Nw==&mid=208890220&idx=5&sn=7e04cadeb28e3f3a7dd5c772bad388ac&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibcse67uNalQtmEoIAf9gfvtXbnOiafEcParwHNsuto54yKLOicTRhsUUnkXhiakmqYt6gukSH8zdaXOknBSXvIo2w/0?wx_fmt=jpeg,gh_2fa920adebab,http://www.jinrongren.net/zt/2016mokao/#rd,银行校招全真免费模考,活动详细点击原文链接查看,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNTIyNDc1Nw==,2015/9/17,N,无作者
立思辰人力资源,http://mp.weixin.qq.com/s?__biz=MjM5Mjc4NzkyNw==&mid=209643617&idx=3&sn=1535e6301e05a2229504b9a09e24c3c5&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/wamjjmYeWMrPjjAzINWa0iaOQuld25dz4nd5oByic8ghBwluLnMjoRQPpI9lvU4gIeax4ibNGVWH5dLt6pN2iadeNA/0?wx_fmt=jpeg,gh_d434a764ff14,http://campus.51job.com/cpic/school_trip.htm#rd,校招 | 中国太平洋保险2016校园招聘,公司简介中国太平洋保险（集团）股份有限公司是在1991年5月13日成立的中国太平洋保险公司的基础上组建而成的,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Mjc4NzkyNw==,2015/9/17,N,无作者
长沙实习吧,http://mp.weixin.qq.com/s?__biz=MjM5NTY4MDM2OQ==&mid=209983317&idx=4&sn=35cbf98c1fbf03bb9ce54485279ce95d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/mhW1RCQnfsZich3AcOCLicKibWBFibOOhZj9ZWNBBiabicjZplPQcfyFFrTia8zE5Gia7yc7D5xHGJVslVAiaiaJSfZ5JMTA/0?wx_fmt=jpeg,gh_7561c83cf2e1,http://career.huawei.com/recruitment/campus.html#rd,校招 | 华为2016年校招开始啦！小伙伴们行动吧！,公司介绍      华为作为全球领先的信息与通信解决方案供应商，华为为电信运营商、企业和消费者等提供有竞争力,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTY4MDM2OQ==,2015/9/17,N,无作者
校招Me,http://mp.weixin.qq.com/s?__biz=MzAwNTM3NTU4NQ==&mid=235797187&idx=1&sn=19f1b143c8401c73e4dafc4f131637dd&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/GRicianzicUMEwJpko6p5GQpk4Xibhdic6cUZ5wUmDJnkWIeKtFKfgg0r321Ne5gDYTrqWl1WR6DIte9ar7aY0hR1ag/0?wx_fmt=jpeg,gh_b0af2a1fc735,,校招网招募校园运营实习生啦,为了更好打造校园生活生态链 校招网招聘一名校园运营实习生 要求：  1，对新媒体有一定了解，文字功底好  2,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNTM3NTU4NQ==,2015/9/17,N,阿布
就业指导中心,http://mp.weixin.qq.com/s?__biz=MzAwNTM3NTU4NQ==&mid=235797187&idx=1&sn=19f1b143c8401c73e4dafc4f131637dd&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Xd2hWlX5JWCDFmhTurcs3I9cvv9FxKxqBr565rH7aHojkIpseh64LaicIrzstxSnFYEslDnnmDATY8iaaLTOSrmw/0?wx_fmt=jpeg,gh_b0af2a1fc735,,校招网招募校园运营实习生啦,为了更好打造校园生活生态链 校招网招聘一名校园运营实习生 要求：  1，对新媒体有一定了解，文字功底好  2,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNTM3NTU4NQ==,2015/9/17,N,阿布
长沙实习吧,http://mp.weixin.qq.com/s?__biz=MzA5NTk1NjMyMw==&mid=208935620&idx=2&sn=3d3ff664c636524a59f735d4add29ec8&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/mhW1RCQnfsZich3AcOCLicKibWBFibOOhZj9VPOdQkSaTuNqicZpSeSYoaRIjvRAq7HibUXJOGJcIxwk5tHMXDrPcyFA/0?wx_fmt=jpeg,gh_03565863581b,,校招季早知道，大学生如何把握机会华丽逆袭？,校招来了何谓“校招”校招——校园招聘，是一种特殊的外部招聘途径。狭义是指招聘组织（企业等）直接从学校招聘各类,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTk1NjMyMw==,2015/9/17,N,无作者
公考一起学,http://mp.weixin.qq.com/s?__biz=MzA5NTk1NjMyMw==&mid=208935620&idx=2&sn=3d3ff664c636524a59f735d4add29ec8&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/tfXTrmtHgWjjia6FDf4YfruIfho1amHNyyAiaWGCzhB3icvQRzM8hoGiapF4UaEeApLzMX9gO91GcEQlVX1Skoslnw/0?wx_fmt=jpeg,gh_03565863581b,,校招季早知道，大学生如何把握机会华丽逆袭？,校招来了何谓“校招”校招——校园招聘，是一种特殊的外部招聘途径。狭义是指招聘组织（企业等）直接从学校招聘各类,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTk1NjMyMw==,2015/9/17,N,无作者
武汉实习吧,http://mp.weixin.qq.com/s?__biz=MjM5NTY4MDM2OQ==&mid=209983317&idx=3&sn=fa89247da120a7eb75b6e7203f51e30c&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh73BCOYqmocQKXvoLWvnXz2iapiaoROr7xJxwFibuo7J6pSFTibdpbjnXvSNELcP3TLMhqFlNABew7icOg/0?wx_fmt=jpeg,gh_7561c83cf2e1,http://bgy.zhiye.com/#rd,校招 | 碧桂园2016年碧业生招募之旅开始了,公司介绍碧桂园，成立于1992年，2007年在香港联交所主板上市，是一家以房地产为主营业务，涵盖建筑、装修、,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTY4MDM2OQ==,2015/9/17,N,无作者
OUC就业直通车,http://mp.weixin.qq.com/s?__biz=MjM5NTY4MDM2OQ==&mid=209983317&idx=3&sn=fa89247da120a7eb75b6e7203f51e30c&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lYz19u47mmyOmeufo8puWpuNxdIicrHKgaY0Qlwlw5HlU5zoTmVP3ibqSHDYIFiaiaDvL7njPqmoTiaObicztknP4ZZQ/0?wx_fmt=jpeg,gh_7561c83cf2e1,http://bgy.zhiye.com/#rd,校招 | 碧桂园2016年碧业生招募之旅开始了,公司介绍碧桂园，成立于1992年，2007年在香港联交所主板上市，是一家以房地产为主营业务，涵盖建筑、装修、,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTY4MDM2OQ==,2015/9/17,N,无作者
东北实习吧,http://mp.weixin.qq.com/s?__biz=MzA3MDI1ODYyNQ==&mid=209077971&idx=1&sn=fc3a0fc8c6d18f935eb69b2ac256210d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaFhvNFTwN8FHmM5685UMGPvvxk0oK9TxGdtXKOGXMnHibzl3icmna6rS5IyYhvZDicfibVdAoKibibyt80VS02MtEVsQ/0?wx_fmt=jpeg,gh_06ad1868f7ca,http://www.jinrongren.net/zt/2016mokao/#rd,2016“中公杯”银行校招模考大赛火热网申中，9月20日下午开考咯！！,广财大中公教育线上咨询：可私聊QQ2850600327或365195863电话咨询：020-34044830,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MDI1ODYyNQ==,2015/9/17,N,阅读全文
OUC就业直通车,http://mp.weixin.qq.com/s?__biz=MzA3MDI1ODYyNQ==&mid=209077971&idx=1&sn=fc3a0fc8c6d18f935eb69b2ac256210d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lYz19u47mmyOmeufo8puWpuNxdIicrHKg2Us5567ksRVx4HAFkjghnUshQEgYhcLV6Umb7w44yLiaclfxtQyAPbg/0?wx_fmt=jpeg,gh_06ad1868f7ca,http://www.jinrongren.net/zt/2016mokao/#rd,2016“中公杯”银行校招模考大赛火热网申中，9月20日下午开考咯！！,广财大中公教育线上咨询：可私聊QQ2850600327或365195863电话咨询：020-34044830,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MDI1ODYyNQ==,2015/9/17,N,阅读全文
OUC就业直通车,http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210837957&idx=4&sn=e6d827ec3539f8a7e487aed6d81a12a7&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lYz19u47mmyOmeufo8puWpuNxdIicrHKgvmKxibzkf1HicGYiazA1sTicAwniaROqzKJCQ8lgssZKxW1X8kPicCCDvXhw/0?wx_fmt=jpeg,gh_4cd464d360b3,http://company.dajie.com/adidas/page/faq.html#rd,校招 | 阿迪达斯2016校园招聘,公司简介阿迪达斯（adidas）是德国运动用品制造商，阿迪达斯AG的成员公司。以其创办人阿道夫·阿迪·达斯勒,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==,2015/9/16,N,无作者
武汉实习吧,http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210837957&idx=6&sn=5de4321f61c82f72b78eec5a0493e845&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh73BCOYqmocQKXvoLWvnXz2ayiaFhxWNJVskPXfIjKxFLStxM92cnjGSh7D9bmibX7b7h5BC4sG0g4Q/0?wx_fmt=jpeg,gh_4cd464d360b3,http://job.zte.com.cn/newjob/cn/#rd,校招 | 中兴2016校园招聘,公司简介中兴通讯是全球领先的综合通信解决方案提供商。公司通过为全球160多个国家和地区的电信运营商和企业网客,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==,2015/9/16,N,无作者
广州实习吧,http://mp.weixin.qq.com/s?__biz=MjM5NzY1MDI1Nw==&mid=212730682&idx=6&sn=62e224fa1088a4b258c574e8740db76c&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/zyOabgIgHk5nvgLVsGupoaA0bQz3nGicga3ZMJbIiaT015Otl7zsYfQR4Z2Vgw8EeiaGoq2JbCHia81t2oibuRicW28Q/0?wx_fmt=jpeg,gh_a4f5ad4f2315,http://campus.51job.com/exxonmobil2016/job.htm#rd,校招 | 埃克森美孚2016校园招聘,<U+FEFF>公司介绍埃克森美孚公司是世界最大的跨国油气上市公司，总部位于美国得克萨斯州爱文市。我们拥有行业领先遍及全球,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY1MDI1Nw==,2015/9/16,N,无作者
