公众号名称,文章链接,文章配图,公众号初始id,原文链接,文章标题,朋友圈描述,公众号二维码,日期,是否原创,文章作者
海能达招聘,http://mp.weixin.qq.com/s?__biz=MzA4MDYxODYyNg==&mid=209055958&idx=1&sn=1f294c7a1a067ce08cbf0a5406d0e593&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Ificqiby8ibwAxYRAXCIWia2YMb5CSZSbKicZJTlcRq9PqEjKQwzy3siaf2x93hbCias5e373ydic9Kw1wlQjKsR1G0Nug/0?wx_fmt=jpeg,gh_2a6ba0cd2087,'http://mp.weixin.qq.com/s?__biz=MzA4MDYxODYyNg==&mid=209049641&idx=1&sn=1e50a22fe46a78f1e17f46f046ae035b#rd',海能达2016校招微电影《不将就》青春上映,海能达2016校招微电影《不将就》青春上映,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MDYxODYyNg==,2015/8/16,N,无作者
津城大学生联盟,http://mp.weixin.qq.com/s?__biz=MzA4MTQ4ODY4NA==&mid=207854080&idx=3&sn=0a36fb15775df0fe9acc784bcd43bbbb&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/n1zP226MYypRMQRvwhwWMZD2Co9mqXtyC46UKrsA1RwNLuXOxgFFjbKYH166IiaGs52fNHibWLkTubA4LEMfYh7w/0?wx_fmt=jpeg,gh_81f23522e07c,'',学渣七夕大集合：offer来袭 校招等你 | 思享微讲座报名,学渣七夕大集合：offer来袭 校招等你 | 思享微讲座报名,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTQ4ODY4NA==,2015/8/16,N,无作者
ChatJob插座,http://mp.weixin.qq.com/s?__biz=MzA4MTQ4ODY4NA==&mid=207854080&idx=3&sn=0a36fb15775df0fe9acc784bcd43bbbb&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0KVOCraaxoGYgsCEpflkEHPx5HQukFNFT7wTQkmP59Ujj0A4Q9VQwUdG7vOyBD5y0O0iaDWDvv8mVzSOIoibRiaoQ/0?wx_fmt=jpeg,gh_81f23522e07c,'',学渣七夕大集合：offer来袭 校招等你 | 思享微讲座报名,学渣七夕大集合：offer来袭 校招等你 | 思享微讲座报名,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTQ4ODY4NA==,2015/8/16,N,无作者
广东微学生,http://mp.weixin.qq.com/s?__biz=MzAwOTUwNjk3Mg==&mid=209399517&idx=1&sn=25a3caedaf502345391ee86ccd37f0be&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vq3aNLHLgRicg9sLIiauMyJGYpx5ZUQficsqmeaBjYE5g9SE9j8RKEJVQhKqWtHmnPBK01kMPX3K4QCuKM36stHIg/0?wx_fmt=jpeg,gh_d0c8f799f891,'',[百度·校招启动&面试全攻略]不同的梦想，在百度发光,[百度·校招启动&面试全攻略]不同的梦想，在百度发光,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwOTUwNjk3Mg==,2015/8/16,N,更多校招<U+25B6>
银行直通车,http://mp.weixin.qq.com/s?__biz=MzAwOTUwNjk3Mg==&mid=209399517&idx=1&sn=25a3caedaf502345391ee86ccd37f0be&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4PAKwkicKbmBmyd4eXGQRicudKBCCN5ibqaQCuLr2VforxtU3EQMFtm6N8WceOS3RREUU1WAwJLWMQvKS26hLT1Pg/0?wx_fmt=jpeg,gh_d0c8f799f891,'',[百度·校招启动&面试全攻略]不同的梦想，在百度发光,[百度·校招启动&面试全攻略]不同的梦想，在百度发光,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwOTUwNjk3Mg==,2015/8/16,N,更多校招<U+25B6>
银行直通车,http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212559031&idx=5&sn=ff0056b17524231c494e4e0ede2b9e4d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4PAKwkicKbmBmyd4eXGQRicudKBCCN5ibqazJcJ9sOAWCnFJKoiajwUw3ze2XJVtM9ictbEml9sfVe8Bx3cqYGtMicuA/0?wx_fmt=jpeg,gh_524d700fd671,'http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212104323&idx=1&sn=10d0619f9944fac7c822bf6e2d210868#wechat_redirect',编写最牛的代码，让亿万用户受益，百度校招，你准备好了吗,编写最牛的代码，让亿万用户受益，百度校招，你准备好了吗,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTc0NzcyNw==,2015/8/16,N,无作者
小灶计划,http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212559031&idx=5&sn=ff0056b17524231c494e4e0ede2b9e4d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/7wM4iawnTx1mKtL6kcgInuncXqxcBsdyoqlzUXiaAGZWsIHMEhWzkXVjmNEERAJBPqDUCib183iac3hiaaaj9sFOaPg/0?wx_fmt=jpeg,gh_524d700fd671,'http://mp.weixin.qq.com/s?__biz=MjM5OTc0NzcyNw==&mid=212104323&idx=1&sn=10d0619f9944fac7c822bf6e2d210868#wechat_redirect',编写最牛的代码，让亿万用户受益，百度校招，你准备好了吗,编写最牛的代码，让亿万用户受益，百度校招，你准备好了吗,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTc0NzcyNw==,2015/8/16,N,无作者
小灶计划,http://mp.weixin.qq.com/s?__biz=MjM5OTYxMTIyMA==&mid=211337274&idx=1&sn=ae4691f095d1446140b3b9d2840eb4d6&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/7wM4iawnTx1mKtL6kcgInuncXqxcBsdyoNNxd4aaNPTicJjat8ydfpjog6iaSUO9nhKQClia8olA4cd8cibspzo586g/0?wx_fmt=jpeg,gh_fd8ca817bf5a,'',备战2016银行校招的一些“窍门”和“捷径”,备战2016银行校招的一些“窍门”和“捷径”,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTYxMTIyMA==,2015/8/16,N,无作者
i应届生,http://mp.weixin.qq.com/s?__biz=MjM5OTYxMTIyMA==&mid=211337274&idx=1&sn=ae4691f095d1446140b3b9d2840eb4d6&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/yrcqKgwqgFW0gN2IbIUK0PlNKLXRnZuHfVS6Qhg6GELP1mXUia2JVonII2U8F7Aj1Jrrx5tv992LgZRwdjJYibTg/0?wx_fmt=jpeg,gh_fd8ca817bf5a,'',备战2016银行校招的一些“窍门”和“捷径”,备战2016银行校招的一些“窍门”和“捷径”,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTYxMTIyMA==,2015/8/16,N,无作者
小灶计划,http://mp.weixin.qq.com/s?__biz=MjM5OTYxMTIyMA==&mid=211337274&idx=3&sn=8c323057349dd74b1af9bcb41ea6b453&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/7wM4iawnTx1mKtL6kcgInuncXqxcBsdyo9icrfxygzPOWNMiaBVePVhNMjzY40m0yoWDWR365nBysnKI69MXnbwKw/0?wx_fmt=jpeg,gh_fd8ca817bf5a,'http://www.hongxin.org/html/special/app/#rd',【每日一练】2016银行校招考试精选练习题,【每日一练】2016银行校招考试精选练习题,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTYxMTIyMA==,2015/8/16,N,无作者
校园实习生,http://mp.weixin.qq.com/s?__biz=MzAxODQ3MDYzMA==&mid=214023185&idx=1&sn=f22903bcb47fe66a7da9dc2189032b1d&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/D3IIlOVJGw7su7GOeD0LbA8KdiarVDMib0gEibrp03x6jhQhpl4dpqFJfxoX5dh9e521wFhKOHwoDpLcOqhNt8Wnw/0?wx_fmt=jpeg,gh_31efc6c9fb13,'',2015最新最全名企校招动态信息一览,2015最新最全名企校招动态信息一览,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxODQ3MDYzMA==,2015/8/16,N,无作者
500强实习,http://mp.weixin.qq.com/s?__biz=MzA5ODAxMjY4Ng==&mid=207048305&idx=3&sn=e554add080845465e4b3f91bff815aff&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/M8HRgM7lsJW93zVstwBVxkhNuqjojCvduE4DgBib1icicu1c3ZA7Zxfry6n7O9VsvmQzUwe6GFdsOAgzzCejwLuibg/0?wx_fmt=jpeg,gh_40c7b384f2db,'http://mp.weixin.qq.com/s?__biz=MzA5ODAxMjY4Ng==&mid=200422633&idx=1&sn=67bd5d9e81798b1399ea18c9f8adfdf1#wechat_redirect',对面的应届生看过来，2016校招的求职攻略！,对面的应届生看过来，2016校招的求职攻略！,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODAxMjY4Ng==,2015/8/16,N,无作者
500强校园招聘,http://mp.weixin.qq.com/s?__biz=MzA5ODAxMjY4Ng==&mid=207048305&idx=3&sn=e554add080845465e4b3f91bff815aff&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ffRAZ5ap0yicqibRf2sJAKpYGsQF2nZiaYBOMlwBEARhVPOEP0T1aicCTMJxA57sYjuKcWSgeYby1uB7bwDMrfluDA/0?wx_fmt=jpeg,gh_40c7b384f2db,'http://mp.weixin.qq.com/s?__biz=MzA5ODAxMjY4Ng==&mid=200422633&idx=1&sn=67bd5d9e81798b1399ea18c9f8adfdf1#wechat_redirect',对面的应届生看过来，2016校招的求职攻略！,对面的应届生看过来，2016校招的求职攻略！,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODAxMjY4Ng==,2015/8/16,N,无作者
灯塔,http://mp.weixin.qq.com/s?__biz=MjM5NDM3MDQwMA==&mid=209838034&idx=2&sn=4731793997e4e09da30f79c64829bcee&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/icpwMgh3F16vq9pFHodu3ib34MACic2VgOAIVhXbSVnwL4jwXyzypPDTh0DG9hs9ww3ibcAh7E8TK8Q8qiaS2bk9mGg/0?wx_fmt=jpeg,gh_e861342c996b,'http://mp.weixin.qq.com/s?__biz=MjM5NDM3MDQwMA==&mid=10004088&idx=1&sn=85f1474a4c6c11048ef3c3cb67ca690b#rd',【知己知彼】HR是怎么看校招的？,【知己知彼】HR是怎么看校招的？,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDM3MDQwMA==,2015/8/16,N,无作者
中大东校区记者站,http://mp.weixin.qq.com/s?__biz=MjM5NDM3MDQwMA==&mid=209838034&idx=2&sn=4731793997e4e09da30f79c64829bcee&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/uEKiahsXeTU8ECr7nL0KraibJTnlqtBjAbqYkoZRk9ibDf0EqhlxOhta2Ssiafr6ylsbOXSJZuE1YiaAWoCFMpANVKg/0?wx_fmt=jpeg,gh_e861342c996b,'http://mp.weixin.qq.com/s?__biz=MjM5NDM3MDQwMA==&mid=10004088&idx=1&sn=85f1474a4c6c11048ef3c3cb67ca690b#rd',【知己知彼】HR是怎么看校招的？,【知己知彼】HR是怎么看校招的？,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDM3MDQwMA==,2015/8/16,N,无作者
实习邦,http://mp.weixin.qq.com/s?__biz=MzA3ODA1ODc4MQ==&mid=209234976&idx=2&sn=4b06dfc82aee41f77d655875527bf1bc&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vtc2vkm92ZSP5NDoY0aiaEYv2mWrZMSjibdYhkjPWW3OKVicFhldzaIicuCtr7iaIcbBHW7Rib1lmEib7IqN57fCicYf5w/0?wx_fmt=jpeg,gh_a0d9b46db836,'',如何通过高淘汰率的校招网申？,如何通过高淘汰率的校招网申？,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3ODA1ODc4MQ==,2015/8/16,N,无作者
校园梦想家,http://mp.weixin.qq.com/s?__biz=MzA3ODA1ODc4MQ==&mid=209234976&idx=2&sn=4b06dfc82aee41f77d655875527bf1bc&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/9zcZ1kzDibPjXyn1iadJ3POCjvHq1KS4uLXicXEMicnX3ZXjq4M7Cau0jpdn9TgmDxzsHqy3zHQO7vmTkHHGM6seqA/0?wx_fmt=jpeg,gh_a0d9b46db836,'',如何通过高淘汰率的校招网申？,如何通过高淘汰率的校招网申？,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3ODA1ODc4MQ==,2015/8/16,N,无作者
玩转互联网前端,http://mp.weixin.qq.com/s?__biz=MzA3NjUxOTAxOQ==&mid=210086333&idx=2&sn=861f0022bde4d5f5d8af59e7767e1fe7&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/q7QM6TObkvjs6C3GGibLjrvv8Bmw2uTavWic8hQhJQp0xvrtq56M4tcvn3vMicGVr0NAduTgy7yicic1rUToo411myA/0?wx_fmt=jpeg,gh_a4fddb973044,'http://mp.weixin.qq.com/s?__biz=MzA5OTkzMTAzMA==&mid=207875553&idx=1&sn=334a4b7cc98051407f8182a584144a7b&scene=1&from=singlemessage&isappinstalled=0#rd',CVTE资深HR助你直通offer！|名企HR校招分享会,CVTE资深HR助你直通offer！|名企HR校招分享会,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NjUxOTAxOQ==,2015/8/16,N,无作者
生涯规划,http://mp.weixin.qq.com/s?__biz=MzA3NjUxOTAxOQ==&mid=210086333&idx=2&sn=861f0022bde4d5f5d8af59e7767e1fe7&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nCeZ9dULtM094ia8ibXxY7qmYRbEbueVD1IqUvfdIFaGA0ux3cQJmT1ol7xLtTJHkcdYHlnhFrmf1n04o9O264UQ/0?wx_fmt=jpeg,gh_a4fddb973044,'http://mp.weixin.qq.com/s?__biz=MzA5OTkzMTAzMA==&mid=207875553&idx=1&sn=334a4b7cc98051407f8182a584144a7b&scene=1&from=singlemessage&isappinstalled=0#rd',CVTE资深HR助你直通offer！|名企HR校招分享会,CVTE资深HR助你直通offer！|名企HR校招分享会,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NjUxOTAxOQ==,2015/8/16,N,无作者
华农职场,http://mp.weixin.qq.com/s?__biz=MzA5MjAyNTYwMA==&mid=208313897&idx=1&sn=0a83ee4593411808de7e61997d1afb31&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/l7hOicpYDkVUflU9Obuia1ibFZkPhvvoSQD2cmlhdXnnCCmDWEE0kibT2c6UuP3HibWAxD2D2cVkmOyvNvM78Oh0LMw/0?wx_fmt=jpeg,gh_f40f79cf0f7b,'http://www.shixibang.net/Home/Special/index.html#rd',2016阿里校招来袭，一张图让你知道如何搞定阿里笔试？,2016阿里校招来袭，一张图让你知道如何搞定阿里笔试？,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MjAyNTYwMA==,2015/8/16,N,无作者
暨南大学信息学院团委,http://mp.weixin.qq.com/s?__biz=MjM5NDgxODM4NQ==&mid=211080581&idx=1&sn=1d0b59f9bdbff161d0bc8e59f4b02605&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/b5a0xz0ZtK9zUEuKKm1lpsRw6KayicYDjEzibbTT05jr1T9Vlp8xpxQO6EXUghcqn9cJGIcYicG7Obgg6grPmKDAg/0?wx_fmt=jpeg,gh_ebaed7899e81,'',【招聘讯息（一〇八）】2016年名企校招时间表出炉,【招聘讯息（一〇八）】2016年名企校招时间表出炉,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDgxODM4NQ==,2015/8/16,N,无作者
福建生校招魔方,http://mp.weixin.qq.com/s?__biz=MzA5NTU4NDc4MQ==&mid=211756583&idx=1&sn=90811bba187da548982efc5b33374d02&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/y6Lj0iaPlWtctYJ8FniaoGNl3DShOxqiaMbFCiabYICQpmxNQym7mjKNDbZS0bW3Vcbb3mtKvib4fD1ZiaIjTSsA3Ciag/0?wx_fmt=jpeg,gh_fcfd67d538ed,'',【福建校招资讯】2015.8.16,【福建校招资讯】2015.8.16,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTU4NDc4MQ==,2015/8/16,N,无作者
旅阅,http://mp.weixin.qq.com/s?__biz=MzA5NTU4NDc4MQ==&mid=211756583&idx=1&sn=90811bba187da548982efc5b33374d02&3rd=MzA3MDU4NTYzMw==&scene=6#rd,http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/BJNibTb7kicY6VrtxUFyJFA9qmMdtGeotb0tDMSibP22lqcYNdY5xAMcTuu7uUer7NY0TibDegDficyU5iasFpLuazvg/0?wx_fmt=jpeg,gh_fcfd67d538ed,'',【福建校招资讯】2015.8.16,【福建校招资讯】2015.8.16,http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTU4NDc4MQ==,2015/8/16,N,无作者
