"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"支点在线阅读号","http://mp.weixin.qq.com/s?__biz=MzA3OTc1NTg5OA==&mid=207809878&idx=3&sn=59739cfce11a99fa8bedbc99aa46b0ec&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3Pwb5RXDBibibYaP29tmv7gIgNr7IkDdZCjaVuMsL5R2887nn89wGfRlpMDA7yhnIvia0kMuGLNRhTOEZWAjicfjSg/0?wx_fmt=jpeg","gh_0f1d1b94fd4d","''","面试篇：产品经理面试终极攻略","面试篇：产品经理面试终极攻略","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTc1NTg5OA==","2015-08-13","N","无作者"
"华中人才","http://mp.weixin.qq.com/s?__biz=MzA5NzI2NjQ4OA==&mid=209974393&idx=3&sn=c64a1bd5c0c3e2a09e4012e0cfe9334c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/FT3JgiapcaK1icqoH3ldoaPcTYBywCLvmJSjVGVV24dvnroia2DO2Np8CPgjbn9uMdfoxIhJ0HoFYbz2qpCeHdCwg/0?wx_fmt=jpeg","gh_f997fdcc44a2","'http://zhichang.hr369.com/shiti/201501/175773.html#rd'","测测水平｜来试试facebook的全球最难面试题","测测水平｜来试试facebook的全球最难面试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NzI2NjQ4OA==","2015-07-28","N","无作者"
"PHPthinking","http://mp.weixin.qq.com/s?__biz=MzA5NzI2NjQ4OA==&mid=209974393&idx=3&sn=c64a1bd5c0c3e2a09e4012e0cfe9334c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/xJPEoDibsy9ketqDFMXKeiagOxSbf9qEFf1Grtf41icoR87awrWvo2vFLC1pVA3XUV2gvib9vibcpI92TMvdtPwsomA/0?wx_fmt=jpeg","gh_f997fdcc44a2","'http://zhichang.hr369.com/shiti/201501/175773.html#rd'","测测水平｜来试试facebook的全球最难面试题","测测水平｜来试试facebook的全球最难面试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NzI2NjQ4OA==","2015-07-28","N","无作者"
"创业","http://mp.weixin.qq.com/s?__biz=MzAwMDU2ODI1MQ==&mid=206580459&idx=1&sn=f27d10382a717db4af0106f55627dabf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/fujyqk7L5Zto1AEwbLxy4W9rKfMg2k9z97tCaQoq7UJ83mbjPYXHmzWcZdibhA072IbA859WMDzJib8GGssUMIQw/0?wx_fmt=jpeg","gh_d7c8921874e3","'http://www.phpthinking.com/archives/1195#rd'","【面经】阿里、腾讯、百度产品经理面试录：我是怎样同时拿到BAT Offer的？","【面经】阿里、腾讯、百度产品经理面试录：我是怎样同时拿到BAT Offer的？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDU2ODI1MQ==","2015-08-06","N","无作者"
"第一学期","http://mp.weixin.qq.com/s?__biz=MzAwMDU2ODI1MQ==&mid=206580459&idx=1&sn=f27d10382a717db4af0106f55627dabf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/DcNxJjOB8Yk1XGKbWoMGxCnBGS3cIOMaX6Mib9Ogh7E6QeszWPDkoP0syapHMZFIfSk1TlD02qcgn9asHx4bYAQ/0?wx_fmt=jpeg","gh_d7c8921874e3","'http://www.phpthinking.com/archives/1195#rd'","【面经】阿里、腾讯、百度产品经理面试录：我是怎样同时拿到BAT Offer的？","【面经】阿里、腾讯、百度产品经理面试录：我是怎样同时拿到BAT Offer的？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDU2ODI1MQ==","2015-08-06","N","无作者"
"求职创业去哪儿","http://mp.weixin.qq.com/s?__biz=MzA3MjA0MzEwMw==&mid=208878936&idx=3&sn=ebfaa191c53ea37de3f29511caff25c1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iatwS1as5rWMibrvw8PdAVyMZibtkQuqV39vvy7GPL2l4gBJHgnn47utcERavyMYfrOv7dfJUEdK2GPqvzficxj5uw/0?wx_fmt=jpeg","gh_8aea08953513","'http://mp.weixin.qq.com/s?__biz=MzA3MjA0MzEwMw==&mid=208850385&idx=5&sn=9411eeb2ce6d53a05d6688befaa11db9#rd'","在社会混，看不到出路怎么办？","在社会混，看不到出路怎么办？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MjA0MzEwMw==","2015-08-19","N","刘博闻"
"支点在线阅读号","http://mp.weixin.qq.com/s?__biz=MzA3MjA0MzEwMw==&mid=208878936&idx=3&sn=ebfaa191c53ea37de3f29511caff25c1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3Pwb5RXDBibicLkIm0H26gK1V9XicG7gflSlO2Wn9kzqL8jk0UmORLCgrS22sIVGIujEEnicaHibOoicOW0vBg0drOeQ/0?wx_fmt=jpeg","gh_8aea08953513","'http://mp.weixin.qq.com/s?__biz=MzA3MjA0MzEwMw==&mid=208850385&idx=5&sn=9411eeb2ce6d53a05d6688befaa11db9#rd'","在社会混，看不到出路怎么办？","在社会混，看不到出路怎么办？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MjA0MzEwMw==","2015-08-19","N","刘博闻"
"女书韵","http://mp.weixin.qq.com/s?__biz=MzAwNzYyNjUxMA==&mid=207769180&idx=1&sn=d84e61ea56d8e346ba74af3f762287b9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/zHUnLlh5Nsia71iadYhRz3kvhDxKSwMfcUAwibiaDkw3HRibPzhuyaghtlFDM0WX1rE7IRw2vHaLlMujXxXwpme8cTA/0?wx_fmt=jpeg","gh_29c31fcdecde","''","互联网面经|2014产品校招经验分享：阿里、腾讯、百度、360","互联网面经|2014产品校招经验分享：阿里、腾讯、百度、360","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNzYyNjUxMA==","2015-08-19","N","无作者"
"Axure","http://mp.weixin.qq.com/s?__biz=MzAwNzYyNjUxMA==&mid=207769180&idx=1&sn=d84e61ea56d8e346ba74af3f762287b9&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/P8lpiaQhtIUw9PicWI0YyfFby9BlVv1tLZqyoDMY74yYeFhmRKQ38XaxdvWmarIGw3rK1z0XxrrZ5T6N4MJjvy8Q/0?wx_fmt=jpeg","gh_29c31fcdecde","''","互联网面经|2014产品校招经验分享：阿里、腾讯、百度、360","互联网面经|2014产品校招经验分享：阿里、腾讯、百度、360","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNzYyNjUxMA==","2015-08-19","N","无作者"
"TechMeetsArt","http://mp.weixin.qq.com/s?__biz=MjM5MjczMjc0Ng==&mid=208343518&idx=5&sn=25a77182dd23276b1f20f69ca2a6bf5b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/svUlTqIU8o6Zkm1uCFP8fNcrhQMvJy5ia0bPGsN7ETpQ9biaMwKBpVWXDgeFtIzKmjUh40XI9XyIvA8NtjCJM4SA/0?wx_fmt=jpeg","gh_62d821266efa","''","职场攻略 | 产品经理面试通关秘籍","职场攻略 | 产品经理面试通关秘籍","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjczMjc0Ng==","2015-07-31","N","无作者"
"互联网实习by拉勾网","http://mp.weixin.qq.com/s?__biz=MzA3ODg0NDEzMA==&mid=208677898&idx=2&sn=75b2fad98ed47c880a73a574e316aa0f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/rPEfaMBMCmFuJ9k0K0dh2RYZXXP4wrZsk7PKRaamw3mibib0PdV1lx9tDPiblFXI6mibw6tGBFJ1ia9IshHBSXkPGlQ/0?wx_fmt=jpeg","gh_e0adf6fa8739","''","产品经理面试时，被认为只是执行任务的角色而被拒，该怎么办?","产品经理面试时，被认为只是执行任务的角色而被拒，该怎么办?","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3ODg0NDEzMA==","2015-08-10","N","shallwey"
"BLUES","http://mp.weixin.qq.com/s?__biz=MjM5Njk4OTQwMQ==&mid=209313995&idx=1&sn=c522d39206965da206977da4a610c438&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/590trKQxfjXrbd9jxiciakqmqN2PtVgQe6SHAk3l34DGDu9lHEfxiamXicRFumArKtLcgV4tvB6D4eC75Yz2tiahFvQ/0?wx_fmt=jpeg","gh_80531156d452","'http://www.lagou.com/custom/list.html?utm_source=AD__blues&utm_medium=article&utm_campaign=toufang&m=1#rd'","如何面试：偏执行的产品经理？","如何面试：偏执行的产品经理？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Njk4OTQwMQ==","2015-08-10","Y","BLUES"
"公益微招聘","http://mp.weixin.qq.com/s?__biz=MjM5Njk4OTQwMQ==&mid=209313995&idx=1&sn=c522d39206965da206977da4a610c438&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/2uWCntF3MmTOJcLsYWFXUmL0MqUvaDhgaibZ7AUcRXl8osXibicN6qcfqoE50QXMKnpZMKdXTaibo9aCwbv23oDP0g/0?wx_fmt=jpeg","gh_80531156d452","'http://www.lagou.com/custom/list.html?utm_source=AD__blues&utm_medium=article&utm_campaign=toufang&m=1#rd'","如何面试：偏执行的产品经理？","如何面试：偏执行的产品经理？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Njk4OTQwMQ==","2015-08-10","Y","BLUES"
"心语的快递","http://mp.weixin.qq.com/s?__biz=MzA4MTc0Njc3MQ==&mid=208685357&idx=5&sn=acfc777141cc2855c6d288c6e8685965&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ZmurKWEWE1wwoURWcdDYxUvXLwVFlRclX81LMzymr6Xpl3kL2ibjVlicRLEGsM1XGvibciaLs83p1v1vY6UhUeiawhA/0?wx_fmt=jpeg","gh_b69ff692920a","'http://mp.weixin.qq.com/s?__biz=MjM5OTkxMDYzMw==&mid=207879905&idx=3&sn=f8ab6767205e7c600ca021fc36cd15d9&scene=5#rd'","【公益微招聘】面试题：微信里面让你删掉一个功能，你选哪个？","【公益微招聘】面试题：微信里面让你删掉一个功能，你选哪个？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTc0Njc3MQ==","2015-07-28","N","无作者"
"西安e群人","http://mp.weixin.qq.com/s?__biz=MzA4MTc0Njc3MQ==&mid=208685357&idx=5&sn=acfc777141cc2855c6d288c6e8685965&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/JJibs564iaEW7jGIUFWBnumiaImL5xEuQnnCoNdKgYgg73g75MicGNtWPKliaTmicrowicm6luEn3jsdH0LibZzLdjou3A/0?wx_fmt=jpeg","gh_b69ff692920a","'http://mp.weixin.qq.com/s?__biz=MjM5OTkxMDYzMw==&mid=207879905&idx=3&sn=f8ab6767205e7c600ca021fc36cd15d9&scene=5#rd'","【公益微招聘】面试题：微信里面让你删掉一个功能，你选哪个？","【公益微招聘】面试题：微信里面让你删掉一个功能，你选哪个？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTc0Njc3MQ==","2015-07-28","N","无作者"
"产品经理是怎么死的","http://mp.weixin.qq.com/s?__biz=MzIwMjAwNzMxNg==&mid=229743495&idx=3&sn=34ec87561896ce9a866e8cd7b132fb3e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/QAd0M0jkCqUQ6MCWkcrj5sgwlNtXnBEnm19WnkLgEYAXwSfySDzsATzVObLzJhG39kDOBlnfDVEqXDpGBsmHXw/0?wx_fmt=jpeg","gh_e2c61114d746","''","产品经理面试问答，有它，你才会更牛！","产品经理面试问答，有它，你才会更牛！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzIwMjAwNzMxNg==","2015-07-25","N","馨语奇迹"
"ChatJob插座","http://mp.weixin.qq.com/s?__biz=MzIwMjAwNzMxNg==&mid=229743495&idx=3&sn=34ec87561896ce9a866e8cd7b132fb3e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0KVOCraaxoHp9EQo9T2ibBibXa7Fwib52WAt1icCULQbPEIUVqKuzVEKZicu0C2YjXyh4c78mjCpOxLeprQ2KeN0vEg/0?wx_fmt=jpeg","gh_e2c61114d746","''","产品经理面试问答，有它，你才会更牛！","产品经理面试问答，有它，你才会更牛！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzIwMjAwNzMxNg==","2015-07-25","N","馨语奇迹"
"APP体验","http://mp.weixin.qq.com/s?__biz=MzA3ODkzOTQ5Mw==&mid=209944866&idx=1&sn=02645e79c252ed97ef97040ef00ad2de&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/dpxRrRbq1TdskqrOLtAbK7fpNDRuMoPZnAhjdiaAuuUxWibyLHlh1N3LyYfoAta3eia8shEdmg3e254AwDxUPD7Iw/0?wx_fmt=jpeg","gh_d37b5f302b4b","'http://www.woshipm.com/zhichang/175304.html#rd'","每日学习：阿里巴巴业务型产品经理（商业领域）校招面经","每日学习：阿里巴巴业务型产品经理（商业领域）校招面经","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3ODkzOTQ5Mw==","2015-07-28","N","无作者"
"校园招聘","http://mp.weixin.qq.com/s?__biz=MzA5MDEwMTMxMA==&mid=213962482&idx=3&sn=2be78895a3a67dbdf52be04ce62b1b0b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/N8095KdSbOVGPEetfz2jiaVLiag2KDLE0t5HhcsbXhEzp24MWmfjIevk9Xga5R7z4CXTyObjA2LLkIibYMOpw1QLw/0?wx_fmt=jpeg","gh_10c1fd989854","''","百度实习及校招全攻略：面试经验，工作感受","百度实习及校招全攻略：面试经验，工作感受","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MDEwMTMxMA==","2015-07-22","N","无作者"
"大连在校生实习大全","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=232796652&idx=1&sn=be383e44f7e6d6876fdccf1a126d3288&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/qT7nsM1oDL5ydGhKyAQctxMtKf2ia8FEJ5TUcia2KyUfI41rsgQ1XzZ3GqApVOkGSjiabvpcfiablQdMHte2rIRuhg/0?wx_fmt=jpeg","gh_39b69f66445e","''","【校招助力】腾讯2015届各个岗位的招聘流程集合贴","【校招助力】腾讯2015届各个岗位的招聘流程集合贴","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-08-19","Y","大实兄"
"浙江车马象物联网络有限公司","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=232796652&idx=1&sn=be383e44f7e6d6876fdccf1a126d3288&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/rtbPm2yVzf8dzeib8hFribE3QicNicoxppJrkFPJ31XHkDw3I9ibAJuYIgkalt1JRcNhFRXw42KQPZ6oPtib1M2cz5Qg/0?wx_fmt=jpeg","gh_39b69f66445e","''","【校招助力】腾讯2015届各个岗位的招聘流程集合贴","【校招助力】腾讯2015届各个岗位的招聘流程集合贴","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-08-19","Y","大实兄"
"互联网实习by拉勾网","http://mp.weixin.qq.com/s?__biz=MzAwMTA0MjYwNQ==&mid=207714048&idx=2&sn=df526472603ac9813eb202c4feae6f7a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/rPEfaMBMCmFvETUXujvQichJic6Na0bq46BPwrhrl1fEkibjkcWpt8a1fDb1HTORMVz5yCavYjibiazRqfDicms6QdZA/0?wx_fmt=jpeg","gh_951d4e44aebb","''","产品小白会被问到的十道面试题","产品小白会被问到的十道面试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMTA0MjYwNQ==","2015-08-14","N","车马象"
"奥讯VIP心众","http://mp.weixin.qq.com/s?__biz=MzAwMTA0MjYwNQ==&mid=207714048&idx=2&sn=df526472603ac9813eb202c4feae6f7a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0TWiaTUfaibntJFsYxHvlPG3vTWZI28mbqsB4aV7K717nHqlqVopelOq9I2300SB2dsBMBUCkTv2OR8mhx1El2OQ/0?wx_fmt=jpeg","gh_951d4e44aebb","''","产品小白会被问到的十道面试题","产品小白会被问到的十道面试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMTA0MjYwNQ==","2015-08-14","N","车马象"
