"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"三星手机购买使用指南","http://mp.weixin.qq.com/s?__biz=MjM5NjA4NjA3Mg==&mid=209313508&idx=5&sn=31bafdc0362e881dc9c49ce846158c3a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/V3PqqOWFHR3DGbC67A4lMNibh8UuuZBPib2YIywZ8TwSmJianbhibhMUl5YvByzmialmp9YPBTupKvoarjJwWUhOfmw/0?wx_fmt=jpeg","gh_8d850abaad44","''","三星Samsung Pay将于9月28日登陆美国","三星Samsung Pay将于9月28日登陆美国","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjA4NjA3Mg==","2015-08-16","N","无作者"
"鑫源电讯","http://mp.weixin.qq.com/s?__biz=MjM5NDg3NDQyNw==&mid=206974409&idx=3&sn=2af9b5c7795fb7d83dfb6e0945ebd6f2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/C3wBOjVicsUa2CpNynA6KjsAYKlXO1zG02hiczxhTC5Lpo9DlAMFeTC69tXjNdXq1qH43QUCnicoG3ZPoRvDY2lKA/0?wx_fmt=jpeg","gh_774c990694cc","''","三星系列","三星系列","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDg3NDQyNw==","2015-08-16","N","无作者"
"四川沃达丰通讯","http://mp.weixin.qq.com/s?__biz=MjM5NDg3NDQyNw==&mid=206974409&idx=3&sn=2af9b5c7795fb7d83dfb6e0945ebd6f2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/rGf8ZXba6GgzuibmiaJdObKQFolh4OKoGFzxLsSGBlIicFs9DMjBRq9nMvUbxJKSiczCerJVvfNvdicMkhhyianlKByg/0?wx_fmt=png","gh_774c990694cc","''","三星系列","三星系列","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDg3NDQyNw==","2015-08-16","N","无作者"
"三星手机购买使用指南","http://mp.weixin.qq.com/s?__biz=MzA4MTg4MDQzMw==&mid=209927328&idx=1&sn=4916c3175f97698733e7babb8e212bf5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/V3PqqOWFHR3DGbC67A4lMNibh8UuuZBPib2GYbVv35dChbayKLVUj3r1ia5GChttyH36YyNtEnyHheEzK3JQnKiapg/0?wx_fmt=jpeg","gh_2024e2db2880","''","三星及其他系列报价","三星及其他系列报价","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTg4MDQzMw==","2015-08-16","N","无作者"
"四川沃达丰通讯","http://mp.weixin.qq.com/s?__biz=MzA4MTg4MDQzMw==&mid=209927328&idx=1&sn=4916c3175f97698733e7babb8e212bf5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/rGf8ZXba6GgzuibmiaJdObKQFolh4OKoGFBtkR9EqN5fE7Rx2GqNmibWQf9GVt0zVicaMJKibsia2QHydVUR6ibY3TIibQ/0?wx_fmt=jpeg","gh_2024e2db2880","''","三星及其他系列报价","三星及其他系列报价","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTg4MDQzMw==","2015-08-16","N","无作者"
"福建泉州宝中旅游晋江部","http://mp.weixin.qq.com/s?__biz=MjM5NjA4NjA3Mg==&mid=209313508&idx=2&sn=16846d10ac4d4e755241582d85924abd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/M90rhsz0boeu9DyaGfYGy4mWjR7Y6lRsnpBfMonD0teLd3G3nBqNnpK5DF5zvprFpvaWy3sqicRKt2QYSkYXeZQ/0?wx_fmt=jpeg","gh_8d850abaad44","''","三星note5发布 与Note4比没有太大变化","三星note5发布 与Note4比没有太大变化","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjA4NjA3Mg==","2015-08-16","N","无作者"
"松原电信","http://mp.weixin.qq.com/s?__biz=MjM5NjA4NjA3Mg==&mid=209313508&idx=2&sn=16846d10ac4d4e755241582d85924abd&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/NWbWSFnPXP8ATWoR3L7ImHhM4lp8BibTWhWRFXyw6DSdH4kGLRCH4AibFKKckdQlmCS2exDCwzgDwMib2D3ovYzwQ/0?wx_fmt=jpeg","gh_8d850abaad44","''","三星note5发布 与Note4比没有太大变化","三星note5发布 与Note4比没有太大变化","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjA4NjA3Mg==","2015-08-16","N","无作者"
"南京鸿欣翔通讯","http://mp.weixin.qq.com/s?__biz=MzA4MTg4MDQzMw==&mid=209927328&idx=8&sn=75be25d445a0323141670ddb7cb7e659&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibaCCdcDbzaNYDJMNf2ejibxtKbG6giac5KicrFFAfyCpuQ69Zn800BGEdreknUZjekOCrXP0kibYCL53xTmAmzmcaw/0?wx_fmt=jpeg","gh_2024e2db2880","''","三星电信及平板系列报价","三星电信及平板系列报价","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTg4MDQzMw==","2015-08-16","N","无作者"
"咔够网","http://mp.weixin.qq.com/s?__biz=MzA4MTg4MDQzMw==&mid=209927328&idx=8&sn=75be25d445a0323141670ddb7cb7e659&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/2kauokm2AkibPPlswM56AqVAFiaEqzqNruQ48XdWrvRKOS56aWls3Cf9iaAEYq9LV7rxCAgLvHiaWtRUpXnZK1QEyg/0?wx_fmt=jpeg","gh_2024e2db2880","''","三星电信及平板系列报价","三星电信及平板系列报价","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTg4MDQzMw==","2015-08-16","N","无作者"
"九鼎通讯","http://mp.weixin.qq.com/s?__biz=MzA3MzEwODA5OQ==&mid=209693528&idx=4&sn=8600eb1484dd4667e62f94385145c6bf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/xnchsxMpWSC7hdn88EQdxYMgUHIKKQfibobSnhcF85wN9xr8I1KtgNnrBiaaib45JyIHYhvjjUTKfWggXQib6kRyeg/0?wx_fmt=jpeg","gh_ed5699d7ebc1","''","三星【汉唐风韵 深度西安】西安、兵马俑、杨贵妃华清池、西岳华山、大明宫、古城墙 双飞4日游","三星【汉唐风韵 深度西安】西安、兵马俑、杨贵妃华清池、西岳华山、大明宫、古城墙 双飞4日游","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MzEwODA5OQ==","2015-08-16","N","无作者"
"南京果果通讯","http://mp.weixin.qq.com/s?__biz=MzA4NDE1OTk2Ng==&mid=207945674&idx=7&sn=fdf7e986f91ec88e1fc68756c0c9e6ff&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/oQEH7uV5deDVeH21oxgDzUbJLAzGG1OXXcYd8jnDEwrkk1iaVAoiawGj7sBjkRhyYC9c438E5IYpw1GiaJ1gpakhg/0?wx_fmt=jpeg","gh_7ae3c7b7d620","''","三星（只供参考）","三星（只供参考）","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NDE1OTk2Ng==","2015-08-16","N","无作者"
"北海手机通","http://mp.weixin.qq.com/s?__biz=MjM5NDg2MDg3OQ==&mid=211800926&idx=7&sn=7d6f6aa6a2054f97453f5a4722402d2f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/818rhB2RcGuia3gic6r8c57KFZUUzfiabFOyzSghX1nl2J0IxGV4SrKn61UrXcD7HgiakIuGQ3fr1ibQIk5qJmWibq2A/0?wx_fmt=jpeg","gh_08380519aab8","'http://wpa.qq.com/msgrd?V=1&uin=920306030&Site=QQ#rd'","三星【samsung】","三星【samsung】","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDg2MDg3OQ==","2015-08-16","N","无作者"
"宏拓通讯","http://mp.weixin.qq.com/s?__biz=MjM5NDg2MDg3OQ==&mid=211800926&idx=7&sn=7d6f6aa6a2054f97453f5a4722402d2f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/E4HpBDxyVVVbhAxslYwsEKT24OgZs90HZ18ZlmggQ9F6mGU269IrfEQKFGX4xQC4KTzo4TKR9ZaQSXkr63JVibw/0?wx_fmt=jpeg","gh_08380519aab8","'http://wpa.qq.com/msgrd?V=1&uin=920306030&Site=QQ#rd'","三星【samsung】","三星【samsung】","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDg2MDg3OQ==","2015-08-16","N","无作者"
"溧阳三星手机专卖店","http://mp.weixin.qq.com/s?__biz=MjM5MTA2NzE2MA==&mid=210475430&idx=2&sn=021c807853f7707bb85d020533d04ad5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/6viaJTibHAwK96xlpEFrf1IhnxZ9Dws8lSjuhuuV9TLXKMzoSyWVC3gt5FISZMQUPN06nM3y6d3muz8gNSEHulZw/0?wx_fmt=jpeg","gh_9e7124ea6f06","''","三星S6 edge Plus 宏拓通信8月27日首发！","三星S6 edge Plus 宏拓通信8月27日首发！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTA2NzE2MA==","2015-08-16","N","无作者"
"博讯手机数码广场","http://mp.weixin.qq.com/s?__biz=MjM5MTA2NzE2MA==&mid=210475430&idx=2&sn=021c807853f7707bb85d020533d04ad5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/zvNlTnpfRrYCXNjoUuBvnvib4ticL6VK3SABrWhwVqT8sE0X5TuYwT2wHlfict2IA85gccLbPiaJreQD2p0BFibVRzQ/0?wx_fmt=jpeg","gh_9e7124ea6f06","''","三星S6 edge Plus 宏拓通信8月27日首发！","三星S6 edge Plus 宏拓通信8月27日首发！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTA2NzE2MA==","2015-08-16","N","无作者"
"湘飞","http://mp.weixin.qq.com/s?__biz=MzA4OTA5OTcyMQ==&mid=209475151&idx=1&sn=33ea684f1a4e5a650d14454d2dec9615&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/5tBpxZldribsv4EvAhmzB4icr2EIR5rwECX0L073f8GLdHWdicssSHF6KtK03RjLJINlPUZtY3Vm9mvfFWw2dFwJQ/0?wx_fmt=jpeg","gh_3dabf8e600ee","''","溧阳天目路三星手机店滑冰壶，抢红包啦","溧阳天目路三星手机店滑冰壶，抢红包啦","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4OTA5OTcyMQ==","2015-08-16","N","溧阳三星专卖店"
"金鼎商厦手机数码生活馆","http://mp.weixin.qq.com/s?__biz=MzA4OTA5OTcyMQ==&mid=209475151&idx=1&sn=33ea684f1a4e5a650d14454d2dec9615&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/wYP7B8Crz5HVDfOGhNVUAichqnCnpx15dcGZHZSZrFkYpB0nAEuniah2cUd9xJSApSHxXCONjyrDeeaZCcTFjibbw/0?wx_fmt=jpeg","gh_3dabf8e600ee","''","溧阳天目路三星手机店滑冰壶，抢红包啦","溧阳天目路三星手机店滑冰壶，抢红包啦","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4OTA5OTcyMQ==","2015-08-16","N","溧阳三星专卖店"
"天成通讯商行","http://mp.weixin.qq.com/s?__biz=MzA3Nzc1NTcyNg==&mid=209767730&idx=7&sn=17b075417f90e3a463a355e4d47c8d8a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ZlbYddHmScAcsVSqnqB8ia2IXiaiamcgWS7gcDK9W0zyOHN4I2Ml2KDa4BxsdOAScCYvumYIseUts73ZoibVicbcckQ/0?wx_fmt=jpeg","gh_0513d52af76b","''","三星携Galaxy S6 edge+和Galaxy Note5纽约全球发布","三星携Galaxy S6 edge+和Galaxy Note5纽约全球发布","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3Nzc1NTcyNg==","2015-08-16","N","无作者"
"今日报价","http://mp.weixin.qq.com/s?__biz=MzA3Nzc1NTcyNg==&mid=209767730&idx=7&sn=17b075417f90e3a463a355e4d47c8d8a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/UHfdWX0g7R2l7oh7xq1xfD9LJqIjQYibwxeYzInYFNYzthLnPwicZxf8zTX6aI27jcaVFfXgpHA5PlXlWky7z5vA/0?wx_fmt=jpeg","gh_0513d52af76b","''","三星携Galaxy S6 edge+和Galaxy Note5纽约全球发布","三星携Galaxy S6 edge+和Galaxy Note5纽约全球发布","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3Nzc1NTcyNg==","2015-08-16","N","无作者"
"通信漫谈","http://mp.weixin.qq.com/s?__biz=MzA3MTA1NTI3MQ==&mid=213329332&idx=3&sn=87283783ed33a49d8a9bf884948eff4c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Dtajv0GOW8b43uNDFlgUHxXYGKlA8p9Ssiaiax8Sd6AkiaMbUFyAkiahflxuHsdRkrZyrIjOItHrlAxbhCQH3w2ftQ/0?wx_fmt=jpeg","gh_377a504d2e14","''","麒麟950性能逆天，骁龙820和三星7420被踩在脚下","麒麟950性能逆天，骁龙820和三星7420被踩在脚下","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3MTA1NTI3MQ==","2015-08-16","N","无作者"
"工业互联网联盟","http://mp.weixin.qq.com/s?__biz=MzA3NDQ3NjU5OQ==&mid=212445845&idx=7&sn=bb899b26d54fd4f19f9241cba85919aa&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/qBRCjaljJTfqxZgRfuROltfX0CaDqldROTjdwvUmdXzT7UFVibfuPl6Fk090qUro899zI5uvOTCUnXpRiadGTjbA/0?wx_fmt=jpeg","gh_465f1ef00e22","''","三星会长李健熙胞兄李孟熙病逝:曾争夺三星继承人","三星会长李健熙胞兄李孟熙病逝:曾争夺三星继承人","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NDQ3NjU5OQ==","2015-08-16","N","IT之家(青岛)"
"帅昂手机连锁","http://mp.weixin.qq.com/s?__biz=MzA3NDQ3NjU5OQ==&mid=212445845&idx=7&sn=bb899b26d54fd4f19f9241cba85919aa&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/TicqkWvLN3FibIgpzs4GicWpoQlr30FiakTsQR8MGOIqVsIQqvNpN9XXVicdkl0Yb0XewKg0Sf30eg4IgK8xpJrCmQQ/0?wx_fmt=jpeg","gh_465f1ef00e22","''","三星会长李健熙胞兄李孟熙病逝:曾争夺三星继承人","三星会长李健熙胞兄李孟熙病逝:曾争夺三星继承人","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NDQ3NjU5OQ==","2015-08-16","N","IT之家(青岛)"
"大庆七星手机连锁","http://mp.weixin.qq.com/s?__biz=MzA5NjM0NzcyOQ==&mid=209699764&idx=1&sn=eb10d9a4f55448c1dae4201f95db45bf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/QCEmDGZJPQCAxEJZhy2TC6ZTiaB0E61GZM6iaZUWnoeI5icy5DFI2n5K1iaxcMONicfLYmGBKKM3777e98UET0vaPmw/0?wx_fmt=jpeg","gh_690d6e06bcc9","''","三星Note 5体验 延续Galaxy S6功能又提升","三星Note 5体验 延续Galaxy S6功能又提升","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NjM0NzcyOQ==","2015-08-16","N","无作者"
"乾安县御指天娇手机大都汇","http://mp.weixin.qq.com/s?__biz=MzA5NjM0NzcyOQ==&mid=209699764&idx=1&sn=eb10d9a4f55448c1dae4201f95db45bf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/kPFGUCRrLSUZtqq2poVDmibedvgLFudLDsbNOANVIiaSOjtjDdJ3gBiadQmydOzcTqLe0ZB92efoDILTeuSDzGDibA/0?wx_fmt=jpeg","gh_690d6e06bcc9","''","三星Note 5体验 延续Galaxy S6功能又提升","三星Note 5体验 延续Galaxy S6功能又提升","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NjM0NzcyOQ==","2015-08-16","N","无作者"
"增城众和通信连锁","http://mp.weixin.qq.com/s?__biz=MjM5MzYxMTQ3Ng==&mid=210295709&idx=1&sn=21d11a9e6b029b848a50ec98d43db9a1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Cia5wAWDKz6UOiaI9hsSYj4E9Zu2lDxwgvjXTP3pdRnLoxwPM9oQgYvOkyuTZwd2SGqovI3RWKjUcb5N8GJibvLlg/0?wx_fmt=jpeg","gh_ae1aa0e1f2d1","'http://www.qxsjls.com/index.php#rd'","“大”有不同，预定三星 Galaxy S6 edge plus，888元大礼包轻松领回家！","“大”有不同，预定三星 Galaxy S6 edge plus，888元大礼包轻松领回家！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MzYxMTQ3Ng==","2015-08-16","N","无作者"
