"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"浙江大唐通信","http://mp.weixin.qq.com/s?__biz=MzA4MTM4OTYyNQ==&mid=209201057&idx=1&sn=39cf445331bda9914a4fd96065b328ce&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/GbeZwgPuYh4QkmbIwPKFWiaHQ91OwYYyicPC2mgkuYWJ4LkIxogtJH7VI57r3BrKhiakPqG1rHgiaHyUib22R9lZHZQ/0?wx_fmt=jpeg","gh_81dac4db3f30","","【不变的情怀】锤子坚果手机发布啦！","自锤子科技小锤子曝光以来，该机就备受关注。然而，在经历了长久等待之后，小锤子未至，坚果手机正式发布了。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTM4OTYyNQ==","2015-08-27","N","无作者"
"西安联通宽带","http://mp.weixin.qq.com/s?__biz=MzA4MTM4OTYyNQ==&mid=209201057&idx=1&sn=39cf445331bda9914a4fd96065b328ce&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vYS405Oto15Zibicx4iceG2vYTlu5hQbvLTEAPUe4oTu558YG9n3UKaib55DEB02iayeoicJ95GEDMR16svp2QPVrUIA/0?wx_fmt=jpeg","gh_81dac4db3f30","","【不变的情怀】锤子坚果手机发布啦！","自锤子科技小锤子曝光以来，该机就备受关注。然而，在经历了长久等待之后，小锤子未至，坚果手机正式发布了。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTM4OTYyNQ==","2015-08-27","N","无作者"
"公关视界","http://mp.weixin.qq.com/s?__biz=MzA4MTM4OTYyNQ==&mid=209201057&idx=2&sn=6177112df28b90d34c151841d6cbd1b7&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/GSSCqib9zTib2qsv5OuAPBiaRD8ialLsxevicEPWshgHGUNHic7j7rpibqBd98Ubib6AEIo54ib9hszawtuowYah6icg29bQ/0?wx_fmt=jpeg","gh_81dac4db3f30","","【大曝光】锤子“坚果”手机，你吃不吃！？","传说中的千元小锤子：“坚果手机”，最近频繁曝光。这两天，某东上挂出了坚果U1(YQ601)的销售页面，把小“","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTM4OTYyNQ==","2015-08-27","N","无作者"
"互联网思维","http://mp.weixin.qq.com/s?__biz=MzA4MTM4OTYyNQ==&mid=209201057&idx=2&sn=6177112df28b90d34c151841d6cbd1b7&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/7VwVIFl7TavWJCD1WuFnRF9KeP3CtA80gNOj3YwSibtQmZcwSrcdfPpGswVPicyMrrqXzwP5Z9pkPGyibPQuhhEOA/0?wx_fmt=jpeg","gh_81dac4db3f30","","【大曝光】锤子“坚果”手机，你吃不吃！？","传说中的千元小锤子：“坚果手机”，最近频繁曝光。这两天，某东上挂出了坚果U1(YQ601)的销售页面，把小“","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MTM4OTYyNQ==","2015-08-27","N","无作者"
"嘉力设计","http://mp.weixin.qq.com/s?__biz=MjM5ODMxNzQ2Mw==&mid=209920421&idx=8&sn=f93c56078b761e06dee255a5e2700981&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/cJ3doEEocDkicTzAzWqLFgZfFVD7rE4SWlTEY9u1Fbhp4rseNLgOCV2UCGh7dhQBYv6OvVOW4hfLzRka2SACkuw/0?wx_fmt=jpeg","gh_6570a69f72f3","","【大 · 资讯】微软正在开发自带墨水屏触摸面板的键盘！还是情怀 锤子坚果手机前日发布！","微软正在开发自带墨水屏触摸面板的键盘微软Surface平板的键盘配件已经足够好用，微软的应用科学小组(Mic","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODMxNzQ2Mw==","2015-08-27","N","无作者"
"世欧王庄","http://mp.weixin.qq.com/s?__biz=MjM5NzIyNzI2MA==&mid=211611596&idx=1&sn=4fc2b342ee02172470b7b389dc3149ed&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibiavBfZ5mSuH6y65nYkbAV6TWkjUEvqVZ6QIPHBSrT14GRTy3vAfLmsViccMk23pof9nQdUh0zXLlOHaPo6PrRaQ/0?wx_fmt=jpeg","gh_053a1ab7dc9c","","从坚果手机看豪宅情怀","Ta，造型独特，漂亮得不像实力派Ta，功能强大，彪悍得不像偶像派Ta，因情怀而生Ta，叫坚果手机<U+2666><U+2666>而这款手","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzIyNzI2MA==","2015-08-27","N","无作者"
"线刷宝","http://mp.weixin.qq.com/s?__biz=MzAxMTE1MjY0MA==&mid=208801282&idx=2&sn=0d27441f4cc4c6e8faa77d9988eb1323&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ZxyzvKicoKl6NJcWXOIVMdwhys0bMVTmNYAfBMIgnqYp1RMUTjgmicCQfyIia96yxr1AIty42orS4MOQU4Yw5jawA/0?wx_fmt=jpeg","gh_cb365f7ecf3d","","锤子发坚果手机，899元起售","8月25日，锤子科技在上海发布了旗下千元手机品牌“坚果”，并推出了第一款坚果手机。同时还推出了Smartio","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMTE1MjY0MA==","2015-08-27","N","线小刷"
"手机数码族","http://mp.weixin.qq.com/s?__biz=MzAxMTE1MjY0MA==&mid=208801282&idx=2&sn=0d27441f4cc4c6e8faa77d9988eb1323&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HTg0ewGMEW40aXiab3t8icCTmuPIMorEcZKk7uicHD55ibdbr3yVgWplkQug9SyvtM3H6WHkXv3xty7Uicx6jg8QWxQ/0?wx_fmt=jpeg","gh_cb365f7ecf3d","","锤子发坚果手机，899元起售","8月25日，锤子科技在上海发布了旗下千元手机品牌“坚果”，并推出了第一款坚果手机。同时还推出了Smartio","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMTE1MjY0MA==","2015-08-27","N","线小刷"
"奇兔刷机","http://mp.weixin.qq.com/s?__biz=MzA5OTU4MjI4Mw==&mid=209564321&idx=4&sn=50c05b76bb6b0643b299a523cebfd5e8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/zr6crm3cvcOEgm75v8KHHpvibF03ib6ibDwia5SxvZn3E6XmlRoDT6NmBsfMv01EdNynoyeD9T0rVEHtumrjLgRZcg/0?wx_fmt=jpeg","gh_f42ee6fe190b","","锤子坚果手机开箱：899元的千元机也有情怀","手机数码族 微信号：sjsm2015了解手机，玩转手机，就从关注手机数码族开始！点击标题下面蓝色字体【手机数","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTU4MjI4Mw==","2015-08-27","N","无作者"
"锐意传播","http://mp.weixin.qq.com/s?__biz=MzA5OTU4MjI4Mw==&mid=209564321&idx=4&sn=50c05b76bb6b0643b299a523cebfd5e8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/wZJoDXat1UEQAnWGwadU9icXtkf1pEvITKPQlYFUX1Mu34yAMx1F7JiaKCgJQaIoY7r8Y9DTB6vc410QaiakViaHiaw/0?wx_fmt=jpeg","gh_f42ee6fe190b","","锤子坚果手机开箱：899元的千元机也有情怀","手机数码族 微信号：sjsm2015了解手机，玩转手机，就从关注手机数码族开始！点击标题下面蓝色字体【手机数","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5OTU4MjI4Mw==","2015-08-27","N","无作者"
"英爵顶级私家影院","http://mp.weixin.qq.com/s?__biz=MjM5NTM5MzM5MQ==&mid=214405778&idx=1&sn=cb33758ade4f0283c7648fdaeb424198&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/y0I1AK4RLq0bzTMRlicTWmyX0icamia42vdvQnV6SibDSLew3jicmKndItv7qD2ChwX4efTTKic3zfZTQ2ghibvKYobvQ/0?wx_fmt=jpeg","gh_043230b1e060","http://rom.7to.cn/#zy","看到最后有彩蛋，坚果手机发布新增33个特性 奇兔锤子专区ROM免费任你刷","~看到最后有惊喜~ 在经历猪队友京东泄密后，锤子新品坚果手机唯一的悬念售价也在昨晚揭晓。坚果手机主打年轻人市","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTM5MzM5MQ==","2015-08-27","N","无作者"
"手机世界","http://mp.weixin.qq.com/s?__biz=MjM5NTM5MzM5MQ==&mid=214405778&idx=1&sn=cb33758ade4f0283c7648fdaeb424198&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/uy5mCZibIsaU08WLIj1rQBnoic6I1FMibiaqC4EMTmCByFq9tmc5j7EuKbiacQhapLTzH90NyUkTJzjLCZhPNmyoibJw/0?wx_fmt=jpeg","gh_043230b1e060","http://rom.7to.cn/#zy","看到最后有彩蛋，坚果手机发布新增33个特性 奇兔锤子专区ROM免费任你刷","~看到最后有惊喜~ 在经历猪队友京东泄密后，锤子新品坚果手机唯一的悬念售价也在昨晚揭晓。坚果手机主打年轻人市","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTM5MzM5MQ==","2015-08-27","N","无作者"
"无微不至","http://mp.weixin.qq.com/s?__biz=MjM5Nzc2NzcxMg==&mid=211670803&idx=1&sn=c4c8644fe627d691cb24d6e432f3462c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/aneDWA1HicsjQU7OQjWJ60Hrux1PV2yWZgq8uUibPzs8PAdO2xfLwOMlffU8QkHsocKZVTIBvibThLID7Oar8ic34w/0?wx_fmt=jpeg","gh_28870eea0458","","从坚果手机发布会看老罗营销","无论你是不是锤粉，都应该知道它！其实作为大众非锤粉的小编一直觉得他和小米是一个套路，都是依托互联网繁荣起来的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Nzc2NzcxMg==","2015-08-27","N","无作者"
"最数码","http://mp.weixin.qq.com/s?__biz=MjM5Nzc2NzcxMg==&mid=211670803&idx=1&sn=c4c8644fe627d691cb24d6e432f3462c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/LRulHfiaq7Vf88CibFGhLyIloibaiaQ3ztuvJuKOTvaEz0YYDn2rzpmsv5S1dAgicnJia1GX87vapUaebgT5NppYKrIw/0?wx_fmt=jpeg","gh_28870eea0458","","从坚果手机发布会看老罗营销","无论你是不是锤粉，都应该知道它！其实作为大众非锤粉的小编一直觉得他和小米是一个套路，都是依托互联网繁荣起来的","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Nzc2NzcxMg==","2015-08-27","N","无作者"
"新农商学院","http://mp.weixin.qq.com/s?__biz=MjM5MTM1MTMyMw==&mid=208531675&idx=2&sn=9a1c84bf7c5350bdfcc59363de97af74&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/VPUewKhusEGXW4j7fl9WjORJSS6IxrVUS2OBymmfb9KmD9ljOZsaibLppdXyZGwLjxftJ1PHhvPWaT80T3MznyA/0?wx_fmt=jpeg","gh_2b1d0b599ca6","","漂亮的不像实力派来源（锤子科技2015坚果手机发布会）","相信很多人都会莫名的被“漂亮的不像实力派”这句话铺满屏，那就来看看这句话的来源吧：锤子科技2015坚果手机发","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTM1MTMyMw==","2015-08-27","N","无作者"
