"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"来七桃","http://mp.weixin.qq.com/s?__biz=MjM5MjA4NzA2OA==&mid=208507978&idx=1&sn=7a2dbb48154a8607cd93874c3c7b1f91&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Gj2vmeFYw0f1CicXTWs5PwFyU00wsSicjOZ9b6poYHFKMSNGcOSJRpJaibiaawsCnhlfKqiaP9mE5bWPiatNTImMb0fg/0?wx_fmt=jpeg","gh_2827645f5388","''","水电工回忆天津爆炸事故:天一下子红了","水电工回忆天津爆炸事故:天一下子红了","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjA4NzA2OA==","2015-08-16","N","无作者"
"万家消费联盟","http://mp.weixin.qq.com/s?__biz=MzA5MTg3ODIwNw==&mid=209893960&idx=2&sn=a6b56872eca6837f2e78aa7389b93faa&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/cvT0VL3niaFmZbm0c27pkbriaqhjvsXKu8JBo6nSabrMWq9GOeHBEdmF4m8jBsr3RCTc7mDoeicfgLk5LHILpA0uA/0?wx_fmt=jpeg","gh_f75898708cee","'http://www.hwjxf.com#rd'","天津爆炸事故24小时全记录","天津爆炸事故24小时全记录","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTg3ODIwNw==","2015-08-16","N","无作者"
"PPTV聚力娱乐","http://mp.weixin.qq.com/s?__biz=MzA5MTg3ODIwNw==&mid=209893960&idx=2&sn=a6b56872eca6837f2e78aa7389b93faa&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Zb3XNm8xFuXZ87rjVHBGap6FA0X49XULDgWvnulO4iaRoiaNb2SnWsekaOrAZ6IdibpBVjF1YhMTsTFQatWHoFOag/0?wx_fmt=jpeg","gh_f75898708cee","'http://www.hwjxf.com#rd'","天津爆炸事故24小时全记录","天津爆炸事故24小时全记录","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MTg3ODIwNw==","2015-08-16","N","无作者"
"长江日报","http://mp.weixin.qq.com/s?__biz=MjM5ODY4NzQ3OQ==&mid=209141458&idx=5&sn=63077820ab743cada3a5c1ab3602f9b2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/cdpEKcgoS1B02SIplx6WJ3IgZQUlCAoAlRr6hlw3gXicxsTUyH4icQQOHZRtrH2niakYAErqLTJuW5O3EqGoYdAFQ/0?wx_fmt=jpeg","gh_aadb87cd63d3","'http://v.pptv.com/show/RfMCgZmYUpDzcdk.html#rd'","TFBOYS三人向天津爆炸遇难同胞捐三十万元","TFBOYS三人向天津爆炸遇难同胞捐三十万元","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODY4NzQ3OQ==","2015-08-16","N","无作者"
"贺州吧","http://mp.weixin.qq.com/s?__biz=MjM5ODY4NzQ3OQ==&mid=209141458&idx=5&sn=63077820ab743cada3a5c1ab3602f9b2&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/cq2iaAKCFibc0m33RxpZo8NxAmEqicpticehEhnMuO0qN4fXrpSia89yPa4zYDOuyywfAyhSzxYMfPXKLR3jkl3cIeg/0?wx_fmt=jpeg","gh_aadb87cd63d3","'http://v.pptv.com/show/RfMCgZmYUpDzcdk.html#rd'","TFBOYS三人向天津爆炸遇难同胞捐三十万元","TFBOYS三人向天津爆炸遇难同胞捐三十万元","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODY4NzQ3OQ==","2015-08-16","N","无作者"
"萍乡网事","http://mp.weixin.qq.com/s?__biz=MjM5ODAyNTcwMA==&mid=208399279&idx=2&sn=c93953dad77aa637231468db03a892cb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/9rw3JdcUQ6Y7tD6eZcfjsI1XmZ1jKtKJUyHalWO0LsPkQ7zXYF3Siat6S3X6aqXNBNdjnr70MfkNQX1M5jcU8xA/0?wx_fmt=jpeg","gh_09f57d9c1048","'http://weibo.com/p/10080835ed7605c4627532bc6076641a27c422?k=有奖看长报&from=501&_from_=huati_topic#rd'","氰化钠到底有多毒？跟天津爆炸到底有没有关系？","氰化钠到底有多毒？跟天津爆炸到底有没有关系？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODAyNTcwMA==","2015-08-16","Y","长报君"
"湖城之声961","http://mp.weixin.qq.com/s?__biz=MjM5ODAyNTcwMA==&mid=208399279&idx=2&sn=c93953dad77aa637231468db03a892cb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/grRb23wRK2l3yqiaB0VC0ao0mdtQHL6t6gicRF3ejL2EWD2kVFvSbPH8IfsvHFfDgZam9FQiaG8cuNMlkc6ic4JelQ/0?wx_fmt=jpeg","gh_09f57d9c1048","'http://weibo.com/p/10080835ed7605c4627532bc6076641a27c422?k=有奖看长报&from=501&_from_=huati_topic#rd'","氰化钠到底有多毒？跟天津爆炸到底有没有关系？","氰化钠到底有多毒？跟天津爆炸到底有没有关系？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODAyNTcwMA==","2015-08-16","Y","长报君"
"衡水广播电视台","http://mp.weixin.qq.com/s?__biz=MzA5NTQ2Nzc5Mw==&mid=208517389&idx=5&sn=82176fa3a6065b5b749f7d0ee47072df&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HqctPFKCbgQYpmUyoX6YYsgBXLsULAGuMtTFgfc5GZqttfebcQz7kYwEfEDmpsPKRzBdbxMjU6tKR1nNg7HIpg/0?wx_fmt=jpeg","gh_3d59b565cddc","'http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MzA5NTQ2Nzc5Mw==#wechat_webview_type=1&wechat_redirect'","借天津爆炸事件发“灾难财”这个人简直丢光了5000万广西人的脸！","借天津爆炸事件发“灾难财”这个人简直丢光了5000万广西人的脸！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTQ2Nzc5Mw==","2015-08-16","N","无作者"
"飞灵汽车网","http://mp.weixin.qq.com/s?__biz=MzA5NTQ2Nzc5Mw==&mid=208517389&idx=5&sn=82176fa3a6065b5b749f7d0ee47072df&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/85aTYu9SfOnia2YAF3WMfYWMj1Ub1kt7U7YUDwTUNchIchpGv2SiaDHICfdz9W3CbQGh2jLAd226bpg1oLdaQCaw/0?wx_fmt=jpeg","gh_3d59b565cddc","'http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MzA5NTQ2Nzc5Mw==#wechat_webview_type=1&wechat_redirect'","借天津爆炸事件发“灾难财”这个人简直丢光了5000万广西人的脸！","借天津爆炸事件发“灾难财”这个人简直丢光了5000万广西人的脸！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTQ2Nzc5Mw==","2015-08-16","N","无作者"
"唐伟龙槟榔","http://mp.weixin.qq.com/s?__biz=MjM5NjExMjE4MA==&mid=209368803&idx=1&sn=78d13eaf9059e61d91e91871fc4bb37c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaXjLQH61pSO6FrlTTLaNxL8MzA4QgfTicicMDFiaElgC1pPBK32N9cCBcOC9ibkBUXGXviak7TF4QjYRCN1TV9hzyRQ/0?wx_fmt=jpeg","gh_0a960a6094e7","''","【本地】吸取天津爆炸事故教训 确保我市安全生产平安平稳","【本地】吸取天津爆炸事故教训 确保我市安全生产平安平稳","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjExMjE4MA==","2015-08-16","N","萍乡新闻"
"保险会长大","http://mp.weixin.qq.com/s?__biz=MzA3OTIxNTc5NQ==&mid=213099493&idx=1&sn=b66320965d29b33cede61fe0788e32a3&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/a6If3pg7K6Noic05bdHvE43p74UhSP2BJDTjsibuNN9ib42GbhI93sjMDjqiaOQ9iamicxDUz0P6vvq7ycmiane2gHMibw/0?wx_fmt=jpeg","gh_0abfcd859c15","'http://detail.koudaitong.com/show/goods?alias=2mzffww8&v2/goods/2mzffww8#rd'","天津爆炸发生后，朋友圈的好友都主动找我购买新华人寿的保险了！","天津爆炸发生后，朋友圈的好友都主动找我购买新华人寿的保险了！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTIxNTc5NQ==","2015-08-16","N","无作者"
"商丘本地生活","http://mp.weixin.qq.com/s?__biz=MzAwMzExMzI0NQ==&mid=377104948&idx=2&sn=b85e85fe797771ccebbb5610a70fbe41&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/QiaQz8HNO0EsoboWicf4L9aYj2hCY13ibnGRJm6d2iakDdYoTcuP8By1RHbqXaNuV9B4NltZRzmTCXkhib5ygYwibKWA/0?wx_fmt=jpeg","gh_ccf21f9c16c1","''","天津滨海爆炸核心区幸存者为河南人 病情危重","天津滨海爆炸核心区幸存者为河南人 病情危重","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMzExMzI0NQ==","2015-08-16","N","无作者"
"潮州ok网","http://mp.weixin.qq.com/s?__biz=MzAwMzExMzI0NQ==&mid=377104948&idx=2&sn=b85e85fe797771ccebbb5610a70fbe41&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/kf8B447rm1icPiaRK0EyfXtgDmKuJDx2M7JYJjTKguN7bzxgKyoOblzWhAN1r8A3ib6FNSfC8mC4bm6rbLTAbLnFg/0?wx_fmt=jpeg","gh_ccf21f9c16c1","''","天津滨海爆炸核心区幸存者为河南人 病情危重","天津滨海爆炸核心区幸存者为河南人 病情危重","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMzExMzI0NQ==","2015-08-16","N","无作者"
"新华全媒头条","http://mp.weixin.qq.com/s?__biz=MzAxNTQxMzM1MA==&mid=208793204&idx=2&sn=0191ff2b2e1746c519f5a5dc6405345c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/vGXZu3328iatZXUia68PZltqWOr7P20X163zrAFRN47C9iazW9XKPVGGYweBcaQvhyxx39L6doNGcxKW8ibuNfp1dQ/0?wx_fmt=jpeg","gh_1f44518d5095","'http://www.0768ok.com#rd'","天津爆炸；郭德纲捐了100万，成龙 捐了300万；李晨捐了100，你捐了什么？","天津爆炸；郭德纲捐了100万，成龙 捐了300万；李晨捐了100，你捐了什么？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNTQxMzM1MA==","2015-08-16","N","无作者"
"保险值得托付","http://mp.weixin.qq.com/s?__biz=MzAxNTQxMzM1MA==&mid=208793204&idx=2&sn=0191ff2b2e1746c519f5a5dc6405345c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/GZpvOdR9c3vHHvRNIP2mTVwOkGOdrMHH9BpzqOib7WrneoMceHUw0UX8oCJTDrqkxZg7vhh1Ix2p4zvFPR3xLGg/0?wx_fmt=jpeg","gh_1f44518d5095","'http://www.0768ok.com#rd'","天津爆炸；郭德纲捐了100万，成龙 捐了300万；李晨捐了100，你捐了什么？","天津爆炸；郭德纲捐了100万，成龙 捐了300万；李晨捐了100，你捐了什么？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNTQxMzM1MA==","2015-08-16","N","无作者"
"荆楚荆门","http://mp.weixin.qq.com/s?__biz=MjM5Njg1NTA3NQ==&mid=211251533&idx=1&sn=405dd4643c3d958a06ab37cc27b702f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/gvbN4mBrRcGnc6sSue03hTT0ib1IwOo3oVcT5Q7g4GHD758yCybXdB4s4NdAwAyThrR2kfojKM9d2gtDj38wfwg/0?wx_fmt=jpeg","gh_715e2ccf9510","''","影像｜三分钟全览天津爆炸","影像｜三分钟全览天津爆炸","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Njg1NTA3NQ==","2015-08-16","N","新华社记者"
"驻马店快讯","http://mp.weixin.qq.com/s?__biz=MjM5Njg1NTA3NQ==&mid=211251533&idx=1&sn=405dd4643c3d958a06ab37cc27b702f1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Sibcg4TPYrajT9803GKSWyrMSSRy2QHxp8gAjJbUHESqvmfO5dFtCuJFfJq4vhyKWbFFaZL1kK9GIQbWNGDvxuQ/0?wx_fmt=jpeg","gh_715e2ccf9510","''","影像｜三分钟全览天津爆炸","影像｜三分钟全览天津爆炸","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Njg1NTA3NQ==","2015-08-16","N","新华社记者"
"洞见","http://mp.weixin.qq.com/s?__biz=MzA4NTMxMjU5MA==&mid=208340046&idx=2&sn=61bd2201436ef7fd9b909d4ea71a9b54&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/RP5FeicrfxuKZmVt2tlrJSsekXZmqsSThicQeLgfy4aouUVialkErwichiclyKhR37UjniaBlibicksvAPWk91EiaWibE9gg/0?wx_fmt=jpeg","gh_325c23618697","'http://detail.koudaitong.com/show/goods?alias=2mzffww8&v2/goods/2mzffww8#rd'","“天津爆炸”幸存者说了这样一句话，残酷现实惊醒了很多人……","“天津爆炸”幸存者说了这样一句话，残酷现实惊醒了很多人……","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NTMxMjU5MA==","2015-08-16","N","无作者"
"金渤融投资","http://mp.weixin.qq.com/s?__biz=MzA4NTMxMjU5MA==&mid=208340046&idx=2&sn=61bd2201436ef7fd9b909d4ea71a9b54&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/MW3LrkowcgC2uMoCCa2oPr8yEFuNtuicwgo23icjQMo9HIn0x9Bh5nxPwTnaBuSPhzUpnow3ceCGIAXIPLz5quGQ/0?wx_fmt=jpeg","gh_325c23618697","'http://detail.koudaitong.com/show/goods?alias=2mzffww8&v2/goods/2mzffww8#rd'","“天津爆炸”幸存者说了这样一句话，残酷现实惊醒了很多人……","“天津爆炸”幸存者说了这样一句话，残酷现实惊醒了很多人……","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NTMxMjU5MA==","2015-08-16","N","无作者"
"江苏省消防协会","http://mp.weixin.qq.com/s?__biz=MjM5NDg1NzM0NA==&mid=210000609&idx=1&sn=39db655f3288cab0f65b559609361d43&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/1SHWQsOZLQicQaiawtTm3FdanLpyUmcOLUWJAkicNQ9NVZgic1iaObCcyuH3Sc8IZMZjxvicTZ6ibMScG1I5oDv3yoTUA/0?wx_fmt=jpeg","gh_3e51d507eaa9","''","《那些再没有回来的兄弟》献给天津爆炸消防英雄 ！逆火而行，只有英雄！","《那些再没有回来的兄弟》献给天津爆炸消防英雄 ！逆火而行，只有英雄！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NDg1NzM0NA==","2015-08-16","N","无作者"
"山西众志诚律师事务所","http://mp.weixin.qq.com/s?__biz=MzAxMzEwNDE4OQ==&mid=209265415&idx=3&sn=a87189035048ad9934f3ce7f1fbb646b&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ZyzQKtnyYhNkHgx3pYMVEHFsb2fAQKWHn6PmwcyNK7ia6aHK8OExvPAmoCm0X4zMB1iaq84ywia2X9zu91qJKibC1Q/0?wx_fmt=jpeg","gh_f8e0ec47b028","''","天津爆炸｜珍惜自己的权利，别让法律睡去","天津爆炸｜珍惜自己的权利，别让法律睡去","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMzEwNDE4OQ==","2015-08-16","N","无作者"
"笑成网","http://mp.weixin.qq.com/s?__biz=MzA5NjU1MTgyOQ==&mid=209180267&idx=1&sn=23af0c992df63906d0290a32d9a19f69&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lveQic9ep9rkns2GGmXTJ7stfOuEV0t6QI7MicV29TeoVzVvoWKIicmztvKKl6niaCIZZFfia7aeEneia80rEmFibM9bg/0?wx_fmt=jpeg","gh_d7fe7960d87b","''","爆炸亲历者讲述生死瞬间：活着就好!天津爆炸遇难人数增至104人","爆炸亲历者讲述生死瞬间：活着就好!天津爆炸遇难人数增至104人","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NjU1MTgyOQ==","2015-08-16","N","无作者"
