"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"数据分析微招聘","http://mp.weixin.qq.com/s?__biz=MjM5ODI5NTI0MA==&mid=208456576&idx=2&sn=25163f0c4a0c4563695a987cde8f9031&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/v9cysCnVKQLAPZibmcN5ibux7xzicGicZdHmelwKBx4nHs0IAgBV692xP3lcYreofLeyvg0VQnwicFibFPIkyxAQ7MzA/0?wx_fmt=jpeg","gh_5130b22ae73c","''","【565】数据产品经理（大数据方向,毕业生亦可）+互联网+北京+面议","【565】数据产品经理（大数据方向,毕业生亦可）+互联网+北京+面议","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI5NTI0MA==","2015-07-09","N","希望"
"南大好工作","http://mp.weixin.qq.com/s?__biz=MzAxNjI1MTMwNQ==&mid=210253609&idx=4&sn=3ac1d523f5fe89de7fe27b24266a1efb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HIjoSavickubuibfibb28WqBicZG2r9iciaOEcUWRrIf9yUum8ywgdKI6sBW3QwCCibWMPPGibDwS1NcAaN2YNemTWHeIA/0?wx_fmt=jpeg","gh_79db24f9e420","''","北京 | 奇虎360招聘大数据产品经理","北京 | 奇虎360招聘大数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNjI1MTMwNQ==","2015-06-29","N","无作者"
"230SCDA","http://mp.weixin.qq.com/s?__biz=MzAxNjI1MTMwNQ==&mid=210253609&idx=4&sn=3ac1d523f5fe89de7fe27b24266a1efb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/DAvQ7N07qI3ricf1Xn5frOhbMMZviaPNGYlYlMibeiadLetvcgnM10C3Mr3bVbZkz3DpDCyzib6ZVPIgwj7z9OO12GA/0?wx_fmt=jpeg","gh_79db24f9e420","''","北京 | 奇虎360招聘大数据产品经理","北京 | 奇虎360招聘大数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxNjI1MTMwNQ==","2015-06-29","N","无作者"
"职帮猎头","http://mp.weixin.qq.com/s?__biz=MzA3OTQ5Nzg4MA==&mid=207852667&idx=1&sn=9ddfae26b0f8ffa3dcd960c6b06d4e65&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/6DPdCciakwTUG4tHUIHohR52bGZRThYohgRgjLb9CNjK21Hk3EZyH36MicibMhU3SBp5GozLY2FFjjibERzUm5gNzw/0?wx_fmt=jpeg","gh_8f760f07c098","''","|笔试在线|2015阿里校招数据产品经理笔试题","|笔试在线|2015阿里校招数据产品经理笔试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTQ5Nzg4MA==","2015-07-29","N","小二"
"手游那点事","http://mp.weixin.qq.com/s?__biz=MzA3OTQ5Nzg4MA==&mid=207852667&idx=1&sn=9ddfae26b0f8ffa3dcd960c6b06d4e65&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/FfrewxchYibazCn497xRmQXYLOMnjFWe0o2FLia9KtNQU8Iw4pX9PNwOQZYbO1b07xHfCA2ufPsVYhfxFEO0LYJA/0?wx_fmt=jpeg","gh_8f760f07c098","''","|笔试在线|2015阿里校招数据产品经理笔试题","|笔试在线|2015阿里校招数据产品经理笔试题","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTQ5Nzg4MA==","2015-07-29","N","小二"
"电子商务扫盲百科","http://mp.weixin.qq.com/s?__biz=MjM5MTUzNzc4NA==&mid=205941704&idx=3&sn=3bf720253bc924f70463e9b5ae32335c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3SjGuHJQJicSvOjSyhSFNFzhgeD0IZ07cqrwPb8IvXk2YrCQgpibMyOWrDMX7vzK5zpuFNdnmXfVSRzRYRVM7gfw/0?wx_fmt=jpeg","gh_4d67cd21d1f1","'http://www.ptweixin.com/api/9a29d5bd14/web/column/73914/?&wxref=mp.weixin.qq.com#rd'","【最新猎聘职位】 数据产品经理","【最新猎聘职位】 数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTUzNzc4NA==","2015-06-12","N","IT金融猎聘专家"
"CDA数据分析师","http://mp.weixin.qq.com/s?__biz=MjM5MTUzNzc4NA==&mid=205941704&idx=3&sn=3bf720253bc924f70463e9b5ae32335c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/pxMrQvgWLUJslC8uIdmoTkg2crfHh902bibME0LcyHowbJJAzK1dXYz6KBVt6YiaSdjY9lDcqU5EQJc3OvIaxolg/0?wx_fmt=jpeg","gh_4d67cd21d1f1","'http://www.ptweixin.com/api/9a29d5bd14/web/column/73914/?&wxref=mp.weixin.qq.com#rd'","【最新猎聘职位】 数据产品经理","【最新猎聘职位】 数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTUzNzc4NA==","2015-06-12","N","IT金融猎聘专家"
"数据科学","http://mp.weixin.qq.com/s?__biz=MjM5MDEwMTk2MA==&mid=206694586&idx=6&sn=61248ce1217bb784db40e0a862d2499f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WicGwv715iaodEiafFED7WQGxm1n2xibgooRodIa43lzrfK4lqzmJ92bmGaicZThox11Nia3yggKnricibhuPyUe5fkECA/0?wx_fmt=jpeg","gh_e3bb199b1653","''","深圳 | DataEye【聘】数据产品经理/Web前端开发/游戏社区运营/高级商务经理","深圳 | DataEye【聘】数据产品经理/Web前端开发/游戏社区运营/高级商务经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDEwMTk2MA==","2015-05-31","N","无作者"
"华泰证券成都晋阳路证券营业部","http://mp.weixin.qq.com/s?__biz=MjM5MDEwMTk2MA==&mid=206694586&idx=6&sn=61248ce1217bb784db40e0a862d2499f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/x4b7dfKVBDpfNz55mrEQAIPvLpiaeyn4vhftXK7LvtFWsoInVkibd8aH0IUcBeqCQPjDJf7oQ9h2TQgHt8cp1UDA/0?wx_fmt=jpeg","gh_e3bb199b1653","''","深圳 | DataEye【聘】数据产品经理/Web前端开发/游戏社区运营/高级商务经理","深圳 | DataEye【聘】数据产品经理/Web前端开发/游戏社区运营/高级商务经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDEwMTk2MA==","2015-05-31","N","无作者"
"SME","http://mp.weixin.qq.com/s?__biz=MzIyNTAwNTUzMQ==&mid=207038695&idx=1&sn=76f622d491898f348940829cf765aeb5&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/A6GY2IgvRUXWort2RNCGPlNoz9tJV77BZPN1LsJA5qUKqkHy4kGRiaJvK0ibBw8nl96MJ3buqm71b1prvRTDnswQ/0?wx_fmt=jpeg","gh_3f72ad2aa1a1","'http://mp.weixin.qq.com/s?__biz=MjM5MjAxMDM4MA==&mid=206022740&idx=1&sn=37d25881d2734c51892b35d5f1abbd0a&scene=19#wechat_redirect'","阿里巴巴数据产品经理究竟在干甚！","阿里巴巴数据产品经理究竟在干甚！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzIyNTAwNTUzMQ==","2015-06-28","N","无作者"
"希赛网","http://mp.weixin.qq.com/s?__biz=MzA3NDk5MjUyMA==&mid=205286018&idx=2&sn=ac932c1be14c0d702ebb6a916781c344&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WKzy7LCgTAxQHxFakgibn0jAb0eYkicHbQE2tby7Wl500dguEFzsM6rGnjl2V8Bgbztl6VE2UhbE9LV3kI8Y70cQ/0?wx_fmt=jpeg","gh_7976a7757a9c","'http://www.educity.cn/rk/#rd'","<U+2764>我只想做一个好的数据产品经理？","<U+2764>我只想做一个好的数据产品经理？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NDk5MjUyMA==","2015-05-07","N","无作者"
"米桔网","http://mp.weixin.qq.com/s?__biz=MzA4NzM4Mzk2OA==&mid=210928531&idx=1&sn=3feb3d51776a3cd1e44d758fd641fd43&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/U49bvKx2MwZ01d5KZPwIFb9dePs0VIcm7iadgw9XybdnQogDwNvK7rUV9Z1GCp92RPK8icCLM6UxA1HiclB3ThVDw/0?wx_fmt=jpeg","gh_8d96f681f067","'http://www.mijuz.com/recruit.php?act=detail&did=334#rd'","【公募】广发基金社会招聘和校园招聘（行研，风控专员，产品经理，数据分","【公募】广发基金社会招聘和校园招聘（行研，风控专员，产品经理，数据分","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NzM4Mzk2OA==","2015-06-07","N","米桔网"
"数据分析精选","http://mp.weixin.qq.com/s?__biz=MzA4NzM4Mzk2OA==&mid=210928531&idx=1&sn=3feb3d51776a3cd1e44d758fd641fd43&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iarT0DNMCROZj48qXmo7CeDdaLicjV9ervP3YFfk2CPfxfLtY705uTZ473uEShpx3YyiaXe00pF0ROniabkYqX8bYg/0?wx_fmt=jpeg","gh_8d96f681f067","'http://www.mijuz.com/recruit.php?act=detail&did=334#rd'","【公募】广发基金社会招聘和校园招聘（行研，风控专员，产品经理，数据分","【公募】广发基金社会招聘和校园招聘（行研，风控专员，产品经理，数据分","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NzM4Mzk2OA==","2015-06-07","N","米桔网"
"泡面小镇","http://mp.weixin.qq.com/s?__biz=MjM5MTAxMTY2MA==&mid=217444561&idx=1&sn=51355092ce1c67a3657405acc61bf2d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/gU3l7Apx3cYfT6YbkMr1xGVOMoSSzDJaSoJuB70icsN8ZX10bY77xexfPicmNMl1RzWrTwPbicGRoD7uszllAzV0Q/0?wx_fmt=jpeg","gh_be15414cef87","'http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MjM5MTAxMTY2MA==#wechat_redirect'","【干货】如何做一个好的数据产品经理？","【干货】如何做一个好的数据产品经理？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTAxMTY2MA==","2015-04-24","N","无作者"
"数据分析微招聘","http://mp.weixin.qq.com/s?__biz=MjM5MTAxMTY2MA==&mid=217444561&idx=1&sn=51355092ce1c67a3657405acc61bf2d8&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/v9cysCnVKQKkT3RLYo4Q4hyJG6IrWz9dUymumFuicnRr0N13Qksuh2Gsx6g8CaLlZIZPzWj6a8w8gJVWEsM7Aww/0?wx_fmt=jpeg","gh_be15414cef87","'http://mp.weixin.qq.com/mp/getmasssendmsg?__biz=MjM5MTAxMTY2MA==#wechat_redirect'","【干货】如何做一个好的数据产品经理？","【干货】如何做一个好的数据产品经理？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTAxMTY2MA==","2015-04-24","N","无作者"
"米桔网","http://mp.weixin.qq.com/s?__biz=MjM5NjAzNDQ4MA==&mid=207960699&idx=3&sn=efbc3ddb1a70a6cb171348351e15611f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/U49bvKx2MwZzmhrBsyuOnAEN9lrLFlcuoTrjVJ01ty5cuq70vSo8tIcyh1C2KhkGLcBYDLgPx9Rl4bloaszfYQ/0?wx_fmt=jpeg","gh_ff6e65c70e3c","'http://www.woshipm.com/discuss/164909.html#rd'","川渝产品经理峰会实录（数据分析）","川渝产品经理峰会实录（数据分析）","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjAzNDQ4MA==","2015-06-19","N","无作者"
"复旦引擎","http://mp.weixin.qq.com/s?__biz=MjM5NjAzNDQ4MA==&mid=207960699&idx=3&sn=efbc3ddb1a70a6cb171348351e15611f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/BHF68biaPg5l5pJ55K5QicoibiaevbjuhiaALsHFRpMF9ibFV1JxqaiaiaibYY8dribpSBNj8Q3WDn9BUmiaD2WmPCl7u4nLw/0?wx_fmt=jpeg","gh_ff6e65c70e3c","'http://www.woshipm.com/discuss/164909.html#rd'","川渝产品经理峰会实录（数据分析）","川渝产品经理峰会实录（数据分析）","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjAzNDQ4MA==","2015-06-19","N","无作者"
"福星电商人才","http://mp.weixin.qq.com/s?__biz=MjM5ODI5NTI0MA==&mid=206296014&idx=1&sn=56f1d035e9e51a8912abfb490f6e13cf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ePjcx0PJBZXoRI1ibcCYkhXaUtoUkSMC4TZ4YkmFhL6sMoQHDIuhEULU8ZuYfrqia7YPdgJdvaz2nhFnAo4UkkFA/0?wx_fmt=jpeg","gh_5130b22ae73c","/mp.weixin.qq.com/s?__biz=MjM5ODI5NTI0MA==&mid=206296014&idx=1&sn=56f1d035e9e51a8912abfb490f6e13cf#rd","【537】招聘高级数据产品经理+大型互联网+北京+30-55万+期权；","【537】招聘高级数据产品经理+大型互联网+北京+30-55万+期权；","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI5NTI0MA==","2015-05-20","N","希望"
"99click商助科技","http://mp.weixin.qq.com/s?__biz=MjM5ODI5NTI0MA==&mid=206296014&idx=1&sn=56f1d035e9e51a8912abfb490f6e13cf&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iawHbdibdg1CsfJ91Hfrto9wDSoDiaCNYn6ep78k0ibcnhAvricpYaBPRqhNIh38K42eyf3oes5AacbFNjFribsoqKCA/0","gh_5130b22ae73c","/mp.weixin.qq.com/s?__biz=MjM5ODI5NTI0MA==&mid=206296014&idx=1&sn=56f1d035e9e51a8912abfb490f6e13cf#rd","【537】招聘高级数据产品经理+大型互联网+北京+30-55万+期权；","【537】招聘高级数据产品经理+大型互联网+北京+30-55万+期权；","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5ODI5NTI0MA==","2015-05-20","N","希望"
"专业小猎久久桑","http://mp.weixin.qq.com/s?__biz=MzA4NzM4Mzk2OA==&mid=210253695&idx=1&sn=ff814fd989db73e1654f2a9299b03863&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/IKYs9icbJGu9qDN2TFVaK4ooyuIbKbHYicg2FhvOLmINlhIbibyyQ8KrWFPAIsDAwpAuNqghNU4icC4WsoiaAwYMWSg/0?wx_fmt=jpeg","gh_8d96f681f067","'http://www.mijuz.com/recruit.php?act=detail&did=253#rd'","【公募】天弘基金招聘高级投资经理、大数据产品经理","【公募】天弘基金招聘高级投资经理、大数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4NzM4Mzk2OA==","2015-05-23","N","米桔网"
"IT荐书","http://mp.weixin.qq.com/s?__biz=MjM5NzAxMzMxOQ==&mid=204140309&idx=4&sn=e58084cd5b4066b2c6b9fe15a990701e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/I4bW9CjicxpbxvqWtfec8Y0VFiaia5IEsqj5Gn8nR5feL0zvvU93YvCtOicqEjJPAGDGtTNXvq97lpibW1jvfJ6SvuQ/0","gh_c998b1f62a68","'http://m.china-pub.com/wxsc/book.aspx?id=3770721#rd'","推荐┃阿里巴巴数据产品经理工作(总结篇)","推荐┃阿里巴巴数据产品经理工作(总结篇)","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzAxMzMxOQ==","2015-04-09","N","无作者"
"中国统计网","http://mp.weixin.qq.com/s?__biz=MjM5MTI3MzUwMA==&mid=205167775&idx=3&sn=c95753f28b01c75e9e8391deac261f23&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/yAyQKzCbAHZ4miaRiaNTtyribWibUAzibQ22mOwg33W9onyb0Bx0r1UjjshoZXaD5H7WaRFGYL6Mj7v2YB5PNoRMqww/0","gh_e9201bf100d5","'http://www.itongji.cn/article/041544012015.html#rd'","什么技能成就一个好的数据产品经理","什么技能成就一个好的数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTI3MzUwMA==","2015-04-16","N","无作者"
"产品极客汇","http://mp.weixin.qq.com/s?__biz=MjM5MTI3MzUwMA==&mid=205167775&idx=3&sn=c95753f28b01c75e9e8391deac261f23&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/KZziafwfpxvfIQJPPdiaGJjxDPQ0jc7W0k5IdEviat7tia8mptFREUfy8b8zZymA3oZoaibBwHZkRjB1xicgeG7gOByQ/0?wx_fmt=jpeg","gh_e9201bf100d5","'http://www.itongji.cn/article/041544012015.html#rd'","什么技能成就一个好的数据产品经理","什么技能成就一个好的数据产品经理","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTI3MzUwMA==","2015-04-16","N","无作者"
