"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"美满电子招聘","http://mp.weixin.qq.com/s?__biz=MzA4Njc3NzUzNA==&mid=212158914&idx=2&sn=3224875cf88d4c6d7b8c41a6256e050d&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/yVWQXww5kicaBj5kQbEadJDocqxhaQ2LnOroKFpmTXW0QaLqN1QRfGicMKMl4gqnBEzpoCJicpTP70iaFjaRIYg4xw/0?wx_fmt=jpeg","gh_d93302244843","","校招预告","小伙伴们日思夜想的校招终于要来咯！请持续关注“美满电子招聘”，并分享给你的小伙伴，更多2016届校招详细信息","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4Njc3NzUzNA==","2015-09-02","N","无作者"
"SocialBeta招聘","http://mp.weixin.qq.com/s?__biz=MjM5NTA2MTk4MA==&mid=210333880&idx=1&sn=8c19ef1c7e83547a52a4add23850a753&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3ofw5loYQ3KIX8YS2nXBnWHIUbiaQAr74G8UNVFoen4hZBueWDREpKLg6XWLOqJPyX2ZufABibhzPExk66QaFvHQ/0?wx_fmt=jpeg","gh_21e71bdab480","http://mp.weixin.qq.com/s?__biz=MjM5NTA2MTk4MA==&mid=209908641&idx=1&sn=86ba537a891e88a087449533e7d7e55e&scene=18#rd","校招开始了招聘人数却在减少，先找份实习让自己变强大吧|8家公司实习生招聘来袭","SocialBeta联合多家优质雇主，长期发布与社会化营销/PR/Digital/Mobile/媒体/创意/","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTA2MTk4MA==","2015-09-02","N","无作者"
"商华正茂","http://mp.weixin.qq.com/s?__biz=MjM5NTA2MTk4MA==&mid=210333880&idx=1&sn=8c19ef1c7e83547a52a4add23850a753&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/Wl9AribiaZiayxIJPwkkhJITNicqPORJmaicNaIEibF3Pj35XyQSGtuvHuT7p5qawNgjgjWshLibIqVW1zN3vaTuaDteA/0?wx_fmt=jpeg","gh_21e71bdab480","http://mp.weixin.qq.com/s?__biz=MjM5NTA2MTk4MA==&mid=209908641&idx=1&sn=86ba537a891e88a087449533e7d7e55e&scene=18#rd","校招开始了招聘人数却在减少，先找份实习让自己变强大吧|8家公司实习生招聘来袭","SocialBeta联合多家优质雇主，长期发布与社会化营销/PR/Digital/Mobile/媒体/创意/","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTA2MTk4MA==","2015-09-02","N","无作者"
"数码视讯","http://mp.weixin.qq.com/s?__biz=MzA3NTAxODQ5Nw==&mid=208470445&idx=3&sn=e9b435ccfb5a91bc1264cfede7793c48&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/2kHZF3bKGWA9ibBJiamfVDAZDyA9KWYia0ObgSwtV2oJic1Ceu4ztQuZ0t13jbrLQn3Bmg4D23BtAvXQ5ZkRRGh20A/0?wx_fmt=jpeg","gh_4683f4e9b770","","校招丨网易、三星、德勤、KPMG、百威英博等","网易2016校园招聘详细信息请浏览网易2016年校园招聘官网：http://campus.163.com/#","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NTAxODQ5Nw==","2015-09-02","N","无作者"
"i实习","http://mp.weixin.qq.com/s?__biz=MzA3NTAxODQ5Nw==&mid=208470445&idx=3&sn=e9b435ccfb5a91bc1264cfede7793c48&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SSWQVLic3sjaNfvFsr0vLw9tNkTkFCNl6vQJ8MzR0ac0QGFFpfy0xjyIQ4ibPDmAHQpYoYW2FG4bLnnfpF8zqqWA/0?wx_fmt=jpeg","gh_4683f4e9b770","","校招丨网易、三星、德勤、KPMG、百威英博等","网易2016校园招聘详细信息请浏览网易2016年校园招聘官网：http://campus.163.com/#","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NTAxODQ5Nw==","2015-09-02","N","无作者"
"i实习","http://mp.weixin.qq.com/s?__biz=MzAwNTA1NDQ4Mg==&mid=211494005&idx=1&sn=cc6de71ffa8561f474aed1bb79193f9c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SSWQVLic3sjaNfvFsr0vLw9tNkTkFCNl6A6VJJicQItbMiciaERKKWo0Tu0XcXWOkBbS4tgFhib9qbfia9XDdSSN3Itw/0?wx_fmt=jpeg","gh_84ab9c7b55b8","","【校招】数码视讯2016校园招聘正式启动：我们的征途是阳光雨露","我们的征途是披荆斩棘，是阳光雨露，是星辰大海。有机会，就放肆，怎能让这不停燃烧的心消逝在平庸里。梦有多远，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNTA1NDQ4Mg==","2015-09-02","N","无作者"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MzAwNTA1NDQ4Mg==&mid=211494005&idx=1&sn=cc6de71ffa8561f474aed1bb79193f9c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh5SqGjMZJcPic6q4CWuZbBHeZY7fKhHzklamJfkYr8xbco4Z3ERy1FYt3eA2dv7aW7D7WzueUrVLgQ/0?wx_fmt=jpeg","gh_84ab9c7b55b8","","【校招】数码视讯2016校园招聘正式启动：我们的征途是阳光雨露","我们的征途是披荆斩棘，是阳光雨露，是星辰大海。有机会，就放肆，怎能让这不停燃烧的心消逝在平庸里。梦有多远，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwNTA1NDQ4Mg==","2015-09-02","N","无作者"
"OUC就业直通车","http://mp.weixin.qq.com/s?__biz=MjM5MjE4NDcxNg==&mid=215953225&idx=2&sn=6f3bb44bc9ccd032b2a91533fb77fb03&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lYz19u47mmxpvQAnINVaMlj8EXrGJzic0VNuLiasQlcxF8ryqx5ZlTeJ6eC9tAIHlswhIKTwPibE8VuhEkmFBiaY2w/0?wx_fmt=jpeg","gh_23c1eed8489a","http://campus.tcl.com/#rd","【校招】TCL2016校园招聘启动了~~","我是萌萌哒小i君你的欢乐，我的幸福全球销量排名第四的TCL开始招聘了!!!此次TCL将陆续前往哈尔滨、北京、","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjE4NDcxNg==","2015-09-02","N",""
"西安实习吧","http://mp.weixin.qq.com/s?__biz=MjM5MjE4NDcxNg==&mid=215953225&idx=2&sn=6f3bb44bc9ccd032b2a91533fb77fb03&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ibcse67uNalQ1DYSKHwPSOIUp3iajatouxm879hmvxYTR8IKEOeMafEddnjp8bIz78XmTHsgOJFiaWOIdibIRXicLDw/0?wx_fmt=jpeg","gh_23c1eed8489a","http://campus.tcl.com/#rd","【校招】TCL2016校园招聘启动了~~","我是萌萌哒小i君你的欢乐，我的幸福全球销量排名第四的TCL开始招聘了!!!此次TCL将陆续前往哈尔滨、北京、","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjE4NDcxNg==","2015-09-02","N",""
"OUC就业直通车","http://mp.weixin.qq.com/s?__biz=MjM5MjE4NDcxNg==&mid=215953225&idx=3&sn=1d9c9697606fdbf22fe8abc64f7ae863&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lYz19u47mmxpvQAnINVaMlj8EXrGJzic0Vh6segOzgkzvnFlDlhnU9pPD2pxCpJ6hoQC8ibhaWhjSUpcBprYEbUw/0?wx_fmt=jpeg","gh_23c1eed8489a","http://campus.vip.com/vip/campus/fresh_jobs/8#rd","【校招】唯品会2015校园招聘—物流专场","我是萌萌哒小i君你的欢乐，我的幸福 【公司简介】唯品会成立于2008年8月，总部设在广州，是全球最大的以特卖","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MjE4NDcxNg==","2015-09-02","N",""
"找事儿实习","http://mp.weixin.qq.com/s?__biz=MzAxMjM5MjU0NQ==&mid=211870790&idx=2&sn=457d5a884024bfdae3785c28185dec7a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nvXxicTq9RibIZcicvmXPqQJnKczK8dGEicTShxrrWWHd8vibtFZuIbbDUW5ZpKiaibjaNMEK6kQ5Ibia235sY6MictxibOw/0?wx_fmt=jpeg","gh_624d7349b122","","校招丨今日头条2016校园招聘","　同学们好，今日头条的校园招聘已正式启动。　　今日头条作为移动互联网时代的佼佼者，一直致力于做最好的信息推荐","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAxMjM5MjU0NQ==","2015-09-02","N","无作者"
"大连在校生实习大全","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=237536947&idx=3&sn=9a7fd8f4a5b074de61f30a93ca0e298e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/qT7nsM1oDL55brvrN4yadJA4YDJTU1A8XsysEYbABqBJBz6v5htneW3lORDFkJawWXFGPj6ygIYhicQuPO32lVg/0?wx_fmt=jpeg","gh_39b69f66445e","","【校招】高露洁、欧莱雅、西门子、江森自控、滴滴快的等21家企业","点击上方“大连在校生实习大全”关注我们万宝盛华招聘职位：招聘顾问助理【公司简介】：万宝盛华成立于1948年，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-09-02","N","无作者"
"四川强生TLS","http://mp.weixin.qq.com/s?__biz=MjM5NjE5ODA2MA==&mid=237536947&idx=3&sn=9a7fd8f4a5b074de61f30a93ca0e298e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/a1gPkM7F1PgViawntqkj85lCSEcO0Ccyg0fBjxl7DxwQwribGwYxjxG0ngdbZjdX6Z6mTGMZiazDnqZFPvlx0cy4w/0?wx_fmt=jpeg","gh_39b69f66445e","","【校招】高露洁、欧莱雅、西门子、江森自控、滴滴快的等21家企业","点击上方“大连在校生实习大全”关注我们万宝盛华招聘职位：招聘顾问助理【公司简介】：万宝盛华成立于1948年，","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NjE5ODA2MA==","2015-09-02","N","无作者"
"山西华智","http://mp.weixin.qq.com/s?__biz=MjM5MDEyMjQ0MQ==&mid=207975155&idx=1&sn=ae18e791d58dd0224258123865644749&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WXZLvhy20PPpgKloftKnMyhI94Yiby8xuAbgINvvD52pp1EnNVYDSqGNP8UCIOcIaHvz7rDG0Xg2s0Ia5JnhOoQ/0?wx_fmt=jpeg","gh_033ac5e6a1d9","","校招求职小秘书| 今天笔试过不了，明天霸面等到老！","近日，各大公司的校招正在如火如荼地进行。笔试的成功与否直接决定了是否获得面试机会，所以特别重要呢！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDEyMjQ0MQ==","2015-09-02","N","无作者"
"实习僧","http://mp.weixin.qq.com/s?__biz=MjM5MDEyMjQ0MQ==&mid=207975155&idx=1&sn=ae18e791d58dd0224258123865644749&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/nUhvodTYBvm1VOFHMWLfUPUAibkXv074YKBkXHHsUJeBicicKZaHpickkDI7CUmO7oGicGMT7LIu83k4enO38yN8ZibQ/0?wx_fmt=jpeg","gh_033ac5e6a1d9","","校招求职小秘书| 今天笔试过不了，明天霸面等到老！","近日，各大公司的校招正在如火如荼地进行。笔试的成功与否直接决定了是否获得面试机会，所以特别重要呢！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDEyMjQ0MQ==","2015-09-02","N","无作者"
"深圳实习吧","http://mp.weixin.qq.com/s?__biz=MjM5MzA3NTQyMQ==&mid=209747207&idx=4&sn=f7bc84cc6813895689b590ef0c2dd801&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/0WYkiclQqluOt6tdwfTwPbiccXt5HflicM3GJiaeEvw0A6T7wNXW5mIgUxzTzbCJAUOjhQlQCfElTib5DJUraHQD5Mw/0?wx_fmt=jpeg","gh_0074527df10c","http://www.huazhiedu.com/ExamsContent_10425.aspx#rd","【校招开始啦】中国银联2016年度校园招聘公告","null","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MzA3NTQyMQ==","2015-09-02","N","无作者"
"Offering","http://mp.weixin.qq.com/s?__biz=MjM5MzA3NTQyMQ==&mid=209747207&idx=4&sn=f7bc84cc6813895689b590ef0c2dd801&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/SN7rgNDzZPiad2gOHeX90Lodwfib5zf2rDBkMia30iaCxBHCjbM4iagPrhhbXFRHArGw4ZFDJWmVy48JBa2ZzCIh9EA/0?wx_fmt=jpeg","gh_0074527df10c","http://www.huazhiedu.com/ExamsContent_10425.aspx#rd","【校招开始啦】中国银联2016年度校园招聘公告","null","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MzA3NTQyMQ==","2015-09-02","N","无作者"
"深圳实习狗","http://mp.weixin.qq.com/s?__biz=MjM5MTY3OTYyMQ==&mid=210841095&idx=3&sn=82591887ab1d3e81354e23e621a11acb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sWQc0ibjplsEqSZyGC0m6vQfy9Dsiaa72vicnMPtcblvpcibh6IU36SGPqYK3SGAIyNuSbA1TXn54ABq9QOdcIhAdQ/0?wx_fmt=jpeg","gh_345139e4ed8d","http://campus.tcl.com/#rd","【校招】TCL2016校园招聘来了， 1500个岗位虚位以待！","今年9月，TCL集团2016届校园招聘 1500个岗位虚位以待！连续4年获得“亚洲最佳雇主”奖的TCL来了。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTY3OTYyMQ==","2015-09-02","N","轻敲此处找实习<U+25B7>"
"面试指南针","http://mp.weixin.qq.com/s?__biz=MjM5MTY3OTYyMQ==&mid=210841095&idx=3&sn=82591887ab1d3e81354e23e621a11acb&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaZrw7gOsBkt7uZ2OfFp8LlVaFgkKxXRXGPlI1CWW2LXKBl8zdribwS9ic8Hffu8xzOP87h7l4XG9l9EibKZ53ldwQ/0?wx_fmt=jpeg","gh_345139e4ed8d","http://campus.tcl.com/#rd","【校招】TCL2016校园招聘来了， 1500个岗位虚位以待！","今年9月，TCL集团2016届校园招聘 1500个岗位虚位以待！连续4年获得“亚洲最佳雇主”奖的TCL来了。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MTY3OTYyMQ==","2015-09-02","N","轻敲此处找实习<U+25B7>"
"面试指南针","http://mp.weixin.qq.com/s?__biz=MjM5Mjc4NzkyNw==&mid=209373425&idx=3&sn=5024afe90f801fe68c2013dccdab26fa&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaZrw7gOsBkt7uZ2OfFp8LlVaFgkKxXRXJdDHkaciboiaUypqWuvbJOh6sBazCUX66BF51WDx63a6ueibCj5Vz3zOw/0?wx_fmt=jpeg","gh_d434a764ff14","https://hr.kpmg.com.cn/AppForm/ApplicationForm/graduates/login.aspx#rd","校招 | 毕马威中国2016校园招聘启动","企业简介毕马威是一家网络遍布全球的专业服务机构，专门提供审计、税务和咨询等服务。毕马威在全球155个国家拥有","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5Mjc4NzkyNw==","2015-09-02","N","无作者"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210387574&idx=3&sn=6d434feb71e083a5180262176b7c8ac1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh5SqGjMZJcPic6q4CWuZbBHen5GgYteND3YYCeZ7eicgImoCQllpkria0642CzQN3M8EJEO43RkdZsRg/0?wx_fmt=jpeg","gh_4cd464d360b3","http://h5.hd.360.cn/h5/2016campus/index.html#rd","内推｜360公司2016校招&内推正式启动","公司简介奇虎360是由周鸿祎于2005年9月创立的以主营360杀毒为代表的免费网络安全平台和拥有问答等独立业","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==","2015-09-02","N","无作者"
